Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
1.150079090093887590e-01
1.233239585891267170e-01
1.254963556139404024e-01
1.039622087918893045e-01
9.322275397098114813e-02
8.314525997804479707e-02
6.876767207127043591e-02
5.545302528421428706e-02
7.184765088854874748e-02
7.782040324932094910e-02
7.896412060064195160e-02
7.033103267064103048e-02
5.795839268160386804e-02
3.948956744020151038e-02
2.381928107390173313e-02
9.911205985679020364e-03
6.943383383050507132e-03
3.049731606135424808e-03
4.903072619005626777e-03
3.547951160474106368e-03
-9.488255149793404369e-03
-2.238851016212696499e-02
-4.232986112099373227e-02
-3.768063888990920429e-02
-3.543013700808824579e-02
