Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
6.422433662838861190e-01
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
-3.319067977128731251e-02
