Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
9.652011011321895428e-02
9.653789229698980789e-02
9.134177468678965350e-02
8.822490458766978072e-02
8.859723226841738353e-02
8.375074515905089889e-02
7.899737291960690078e-02
6.709770013504931518e-02
6.076321601188358623e-02
5.682945254126060830e-02
4.972620913721569058e-02
4.557103835233730638e-02
3.810197351434964352e-02
2.826948810410151100e-02
2.046089130151746913e-02
1.335607199925109047e-02
7.574080789639482669e-03
2.227996243112427208e-03
-9.433640466805188335e-03
-1.881025367428850945e-02
-2.718989116088875099e-02
-3.067741580604997284e-02
-3.546286069666104712e-02
-4.209071840552189303e-02
-4.728376390325557399e-02
