Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
9.925640705953041321e-02
1.015727358731592228e-01
9.377121494573846527e-02
9.060861226716984684e-02
9.564034502956464401e-02
9.264813827855096495e-02
8.830825149914180161e-02
6.978803411506079302e-02
6.224392753559723768e-02
6.008897624163897500e-02
5.291491470536570374e-02
5.036066029907336483e-02
4.137046561035355452e-02
2.762027553560084114e-02
1.815264910629393533e-02
1.104772425109187828e-02
6.950331900141710866e-03
3.054037668238578952e-03
-1.459984594337359644e-02
-2.720452272012335512e-02
-3.584198484299590259e-02
-3.521775389962158304e-02
-3.820924005571762344e-02
-4.620251777598261694e-02
-5.178756924127946026e-02
