time,raw_roll,raw_pitch,kf_roll,kf_pitch
0.01,0.04657997726249539,-0.20104743503003436,0.0051362248447031755,-0.02222399433324662
0.02,0.08719365687757487,0.08550047969358618,0.015980023695781876,-0.007981681657447226
0.03,-0.0996935335704712,0.12671278222547003,0.009914756161116155,0.005978404860940201
0.04,-0.06446230192482119,-0.1537017881342668,0.003640606164609168,0.0031985270492358494
0.05,0.02896929343619047,-0.13642920699983416,0.0015909762250651278,-0.003576702280250322
0.060000000000000005,0.005568093678115401,-0.001955390495545199,-0.0003083695873149784,-0.004202068232839995
0.07,-0.05309248964685885,-0.048927177080953496,-0.008298288337677373,-0.011371840009259804
0.08,-0.029426294432020886,0.16136110301107795,-0.011055427517512095,-0.01736424036745266
0.09,0.15182217416439361,0.10332784305151213,-0.005404200574344335,-0.012112485959961016
0.09999999999999999,0.2639572903209813,-0.0900426278858007,0.007108810853336212,-0.005553280755632859
0.10999999999999999,0.24002847058355078,-0.18364871928782195,0.025418819170583407,-0.0063631466835541665
0.11999999999999998,-0.023736084609158447,-0.11932824941264945,0.04173873181863115,-0.009362423255470698
0.12999999999999998,-0.16925736113850304,-0.0019543875831215802,0.05065477907196166,-0.017634694984279584
0.13999999999999999,-0.14587360686343587,-0.048549035431639055,0.047900949309645946,-0.029717944690241294
0.15,-0.006120112999299291,-0.20694515157966253,0.03638545177097959,-0.04361805453531478
0.16,0.04647548541271471,-0.054539975208877454,0.020229173897206916,-0.05080482533366495
0.17,0.04625851029164882,0.07364492682464643,0.00914528860099796,-0.05031220656886205
0.18000000000000002,0.16781136221408263,-0.030921617032113626,0.011208344245443013,-0.050878992191281724
0.19000000000000003,0.181161651037021,-0.2067961524648066,0.023876948135422585,-0.05663441819332744
0.20000000000000004,-0.041184079539824794,0.10911077132202114,0.03326490397525832,-0.05086052352292022
0.21000000000000005,0.034554834740700514,0.061883029593905334,0.04068773085983461,-0.042145819336775234
0.22000000000000006,0.1868804074333687,0.17933300844012484,0.05156661460407362,-0.03136060038235567
0.23000000000000007,0.1806450024745247,0.021385696841342734,0.06105788781038085,-0.020625115074570186
0.24000000000000007,-0.041058404332072675,-0.0019545944068346797,0.061548902649168645,-0.004836242019934137
0.25000000000000006,-0.2104985657472805,-0.13043550388446806,0.05630746243220743,0.0003261802781008908
0.26000000000000006,-0.1232398215058865,0.044884112365043395,0.046687444083820646,0.004061036069197089
0.2700000000000001,0.011369571615023862,-0.054290877142637216,0.0328092077051088,-0.0006248191361060713
0.2800000000000001,0.330821346873955,0.061944744022086023,0.026254273755405223,-0.0031768141302216933
0.2900000000000001,0.16930124865832247,0.15006163715919815,0.027813069233788783,-0.0002290687300875914
0.3000000000000001,0.04669450556518818,0.2739109735660869,0.037698193794433385,0.015727049262364963
0.3100000000000001,0.12812366651976648,0.2431421140523981,0.05431329477657896,0.035647925126815236
0.3200000000000001,-0.0002633267324689051,0.2906862797639912,0.06777524140001674,0.06377234002641907
0.3300000000000001,-0.07047091661957203,0.16185531133674036,0.06559997251347176,0.09055388193016962
0.34000000000000014,0.01144040593023158,0.009741098614645805,0.05851592424422948,0.10819489003211677
0.35000000000000014,0.08756791350618695,-0.18933656081904637,0.05397504188525024,0.10743288631660428
0.36000000000000015,0.06428420584969417,-0.013704040746362068,0.048058154708161153,0.0982208896275049
0.37000000000000016,-0.158505367541009,0.2559077342622581,0.03784037344555366,0.08938089234584365
0.38000000000000017,-0.04131052646524366,0.40849359308777294,0.030295047422843037,0.09024915357936754
0.3900000000000002,-0.07610395797087909,0.19639725364035976,0.021080401027528572,0.09720701590450861
0.4000000000000002,0.1578811197527993,0.1327510131818076,0.015747243098258368,0.11376392514623379
0.4100000000000002,-0.006089612251575368,-0.21756852503714402,0.008950787403358626,0.1207566100712734
0.4200000000000002,-0.16857156229220385,-0.29213395006916565,0.0029470625508668134,0.10827982986063653
0.4300000000000002,0.05788266023207557,-0.4612795615051041,0.00125495655249774,0.06882346959960961
0.4400000000000002,0.04073704247318514,-0.10153705335062235,0.003747033802624244,0.02597479658884334
0.45000000000000023,0.06966703681493744,0.009700470997581217,0.0028787961583945205,-0.013859936103953835
0.46000000000000024,0.22592670697863163,0.05605157801578099,0.009906974655182052,-0.03793115346115904
0.47000000000000025,0.07584158042146583,0.009745071482188372,0.02393210312811774,-0.04791548143261087
0.48000000000000026,0.06983750939120105,0.0973494997382744,0.03604212370289024,-0.037576583183933504
0.49000000000000027,-0.22258658716210686,0.10919910831835221,0.03733976157539025,-0.02191471570324695
0.5000000000000002,0.17032677654302358,-0.15491628310326103,0.04178555075086897,-0.014357071460126497
0.5100000000000002,0.1934592189907707,-0.054802320030971116,0.044408694541362134,-0.011759854459035771
0.5200000000000002,0.023198579136736203,-0.1720696009069858,0.04483680235876472,-0.015670704361614492
0.5300000000000002,0.02888676045172829,-0.2584649987425359,0.04380867983309824,-0.030823131361504837
0.5400000000000003,-0.15656751620178433,0.06752813515785025,0.045155995468060775,-0.0448491709672247
0.5500000000000003,-0.08173816567972786,0.04460606860208887,0.037854644551570046,-0.04987578120587092
0.5600000000000003,-0.01184476686248681,0.05597834998215181,0.024904858099039556,-0.05036377920178366
0.5700000000000003,0.15132779627105566,0.21376775259336417,0.01839017263401794,-0.03787314892931688
0.5800000000000003,0.18164404932469363,0.02150396880786485,0.018065028267627466,-0.018099870793068087
0.5900000000000003,0.040674671240415905,-0.04289914913871311,0.02438707675804706,-0.005303144346625771
0.6000000000000003,-0.134525583099637,0.09727987541712223,0.02789311657867794,0.00712887944372907
0.6100000000000003,-0.229562311298568,0.3566678772508341,0.023536715346021673,0.027549541735620915
0.6200000000000003,-0.041429246145127524,0.15680538308849618,0.013459516246532003,0.04267462318134113
0.6300000000000003,-0.1175640585615383,0.32060496275811373,-0.004947597479449559,0.06528862594741916
0.6400000000000003,0.017172976984269395,0.1142803634754231,-0.021082541252978048,0.0894015100737107
0.6500000000000004,-0.017795163553516527,0.05648080212245793,-0.030634350045258236,0.10814459117860058
0.6600000000000004,0.09348064689560906,0.09177913677048077,-0.027797246127822826,0.11491727099917382
0.6700000000000004,-0.08235719870122485,0.009761027374648236,-0.026800107399296898,0.11564720095514561
0.6800000000000004,-0.06517935530948454,0.05703341325902214,-0.024200420154843548,0.1074415782566315
0.6900000000000004,0.02904041228165222,-0.031269675970443875,-0.021618549697713443,0.09573016445494559
0.7000000000000004,0.0464045093491826,-0.08362348174749795,-0.017317912777452232,0.08127665834379166
0.7100000000000004,0.08714931549860111,-0.0019543938500101708,-0.01394230519653542,0.06608763728339224
0.7200000000000004,0.10452526766770844,-0.007773913611412125,-0.004875816607979916,0.05283361808324053
0.7300000000000004,0.1446144813001934,0.21826549244970717,0.009686801323840302,0.04717426731820151
0.7400000000000004,0.1221635207913016,-0.04276374896978477,0.024930627205991467,0.04206952974321544
0.7500000000000004,0.06408075570625273,0.0038876687009073716,0.03823517741130299,0.04073929361692341
0.7600000000000005,-0.1985760159268475,0.009709307533490752,0.039787715493861425,0.04001976935725067
0.7700000000000005,-0.26204193847637486,-0.06594147001671992,0.02881709461886694,0.03747288609140982
0.7800000000000005,0.04057940542506941,0.038885107591803164,0.0161869508278457,0.02934752969099655
0.7900000000000005,0.040699596800760525,-0.07218459787319642,0.002927995069140911,0.021585868011521972
0.8000000000000005,-0.17455214869096577,0.1432933446430527,-0.016115507712028503,0.019777678758588033
0.8100000000000005,0.04076204455817646,0.22660508469925633,-0.02400608291112446,0.025528498009774282
0.8200000000000005,-0.041121145913465044,0.12645476779876796,-0.023194726693282937,0.036763545393280625
0.8300000000000005,-0.0880318053282671,-0.2769682648288238,-0.026822103083064874,0.035562360603691626
0.8400000000000005,0.17563218529081429,-0.025419144270677325,-0.025313780602211268,0.03612481982329458
0.8500000000000005,-0.006090231676646121,0.19036969161514217,-0.018417685915801917,0.03817029947276101
0.8600000000000005,-0.047005964968922107,-0.07791704987762714,-0.015603408020098233,0.02968389027286844
0.8700000000000006,0.06995162202122804,0.04484751294212489,-0.009537921662839406,0.019874512305873622
0.8800000000000006,0.105026813426145,-0.13649863661930423,0.001983804093772111,0.01639328599667219
0.8900000000000006,-0.09956140961603434,-0.09541636527580159,0.0023652044745143966,0.011145778037506503
0.9000000000000006,0.01723766803292648,0.015543723568893669,0.0034643398614659033,0.0009167915647402408
0.9100000000000006,0.22684518530896314,-0.17082660715375883,0.01354999913747484,-0.01072652188412685
0.9200000000000006,-0.04708759692338029,-0.054640261971103374,0.018044053801322187,-0.023769044547229702
0.9300000000000006,-0.10565021681895667,-0.17175282886198703,0.01473863165382624,-0.03582915343874097
0.9400000000000006,0.13494901637468554,-0.21948773827880638,0.01983370752761934,-0.05004383703012871
0.9500000000000006,0.13982357901308137,0.2898858711205837,0.02818883441438764,-0.05271274533321274
0.9600000000000006,0.18724353654913364,0.009753997566848631,0.03383336091462798,-0.048891768606429256
0.9700000000000006,-0.0646136824489896,0.0038880656013051003,0.03795425154657362,-0.04374402240666044
0.9800000000000006,-0.02362960214763024,0.09150788342814399,0.04413768776349708,-0.030633279213852456
0.9900000000000007,0.04635259786088328,0.13206295020405906,0.046328599853789953,-0.007923057969428427
1.0000000000000007,-0.03528061855329835,-0.013630061935630733,0.04229140187321105,0.0008565884256263957
1.0100000000000007,-0.11168763140773888,0.12118555971797056,0.028911172626784255,0.011913105435015638
1.0200000000000007,-0.006115737056759653,0.003889656627433174,0.019708585319068325,0.021136217534018332
1.0300000000000007,-0.11663282016594978,-0.0019514149448710606,0.008915942481254607,0.025699493650057876
1.0400000000000007,0.09868371633819105,0.15519638092174587,0.0016662804736470277,0.030281841799700653
1.0500000000000007,0.30375032465267027,-0.24166103065720182,0.0069772533566771116,0.02646425676227328
