Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
379,0.3639,-0.2011,-7.501,-0.0244,-0.0149,-0.0044
380,0.3831,-0.1879,-7.4783,-0.0241,-0.0149,-0.0055
381,0.3771,-0.2083,-7.4986,-0.024,-0.0157,-0.0052
382,0.3687,-0.1844,-7.5142,-0.0246,-0.0161,-0.0051
383,0.3879,-0.2131,-7.5094,-0.0244,-0.0155,-0.0048
384,0.3615,-0.1963,-7.4974,-0.024,-0.0156,-0.0048
385,0.3651,-0.2059,-7.5322,-0.0236,-0.0159,-0.0048
386,0.3938,-0.2047,-7.5477,-0.0238,-0.016,-0.0055
387,0.3723,-0.1903,-7.5046,-0.0241,-0.0156,-0.0051
388,0.3711,-0.2083,-7.5046,-0.024,-0.0161,-0.004
389,0.3938,-0.1927,-7.5034,-0.0236,-0.0161,-0.0048
390,0.3699,-0.1927,-7.5166,-0.023,-0.0151,-0.0059
391,0.3747,-0.1987,-7.5334,-0.0241,-0.0159,-0.0056
392,0.3783,-0.1832,-7.5238,-0.0238,-0.0155,-0.0051
393,0.3663,-0.2203,-7.513,-0.0242,-0.0156,-0.0049
394,0.3675,-0.2023,-7.4915,-0.0237,-0.0157,-0.0049
395,0.3723,-0.1891,-7.4855,-0.0242,-0.0157,-0.0052
396,0.3639,-0.1891,-7.4974,-0.0242,-0.0159,-0.0047
397,0.3639,-0.1927,-7.5034,-0.0241,-0.0156,-0.0045
398,0.3603,-0.2035,-7.5405,-0.024,-0.0149,-0.0051
399,0.3579,-0.1987,-7.507,-0.0242,-0.0155,-0.0051
400,0.3651,-0.1987,-7.5298,-0.0233,-0.0159,-0.0048
401,0.3879,-0.1987,-7.5274,-0.0237,-0.016,-0.0055
402,0.3531,-0.1891,-7.5118,-0.0241,-0.0156,-0.0061
403,0.3651,-0.1963,-7.4759,-0.0242,-0.0153,-0.0047
404,0.3651,-0.1987,-7.4891,-0.0234,-0.0157,-0.0048
405,0.3627,-0.1927,-7.4927,-0.0245,-0.0157,-0.0047
406,0.3759,-0.1832,-7.5238,-0.0242,-0.0164,-0.0053
407,0.3735,-0.1856,-7.4974,-0.0248,-0.0156,-0.0063
408,0.3759,-0.1903,-7.513,-0.0242,-0.0153,-0.0045
409,0.3663,-0.1927,-7.5202,-0.0236,-0.0151,-0.0041
410,0.3591,-0.1951,-7.4879,-0.0236,-0.0152,-0.0044
411,0.3687,-0.1939,-7.5034,-0.0234,-0.0167,-0.0045
412,0.3747,-0.1856,-7.5094,-0.0233,-0.016,-0.0051
413,0.3687,-0.2083,-7.5202,-0.024,-0.0153,-0.0048
414,0.3747,-0.2083,-7.5298,-0.0241,-0.0149,-0.0049
415,0.3867,-0.1927,-7.525,-0.0238,-0.0153,-0.0053
416,0.3591,-0.1963,-7.5226,-0.0237,-0.016,-0.0053
417,0.3639,-0.2023,-7.4867,-0.024,-0.0153,-0.0052
418,0.3579,-0.1951,-7.4699,-0.0238,-0.0155,-0.0055
419,0.3603,-0.1879,-7.4974,-0.0238,-0.0164,-0.0043
420,0.3903,-0.1748,-7.5094,-0.0241,-0.0156,-0.0045
421,0.3747,-0.1832,-7.507,-0.0241,-0.0156,-0.0049
422,0.3663,-0.1939,-7.5166,-0.0241,-0.0152,-0.0047
423,0.3699,-0.1927,-7.5238,-0.024,-0.0159,-0.0049
424,0.3555,-0.2095,-7.4974,-0.0245,-0.0161,-0.0047
425,0.3891,-0.1951,-7.5142,-0.0238,-0.0159,-0.0049
426,0.3567,-0.1856,-7.5202,-0.0234,-0.0163,-0.0051
427,0.3747,-0.1927,-7.5214,-0.0236,-0.0153,-0.0048
428,0.3711,-0.1867,-7.4962,-0.0248,-0.0161,-0.0055
429,0.3723,-0.1867,-7.4974,-0.0248,-0.0161,-0.0057
430,0.3747,-0.2155,-7.5334,-0.0233,-0.0163,-0.0048
431,0.3759,-0.1915,-7.501,-0.0237,-0.0159,-0.0051
432,0.3687,-0.1879,-7.4867,-0.024,-0.0152,-0.0049
433,0.3759,-0.1963,-7.4974,-0.024,-0.0157,-0.0051
434,0.3591,-0.2023,-7.4986,-0.0252,-0.0145,-0.0053
435,0.3747,-0.1844,-7.4986,-0.0245,-0.0157,-0.0051
436,0.3938,-0.1808,-7.5034,-0.0236,-0.0155,-0.0048
437,0.3699,-0.2083,-7.5226,-0.0245,-0.0155,-0.0051
438,0.3615,-0.2059,-7.4974,-0.024,-0.0153,-0.0057
439,0.3615,-0.1927,-7.4903,-0.0244,-0.0156,-0.0047
440,0.3496,-0.1939,-7.495,-0.0242,-0.0156,-0.0051
441,0.3819,-0.1975,-7.531,-0.0244,-0.0151,-0.0056
442,0.3639,-0.2035,-7.531,-0.0238,-0.0161,-0.0049
443,0.3723,-0.1891,-7.5094,-0.0241,-0.0147,-0.0048
444,0.3663,-0.1999,-7.507,-0.024,-0.0155,-0.0045
445,0.3819,-0.1927,-7.5046,-0.0238,-0.0157,-0.0045
446,0.3915,-0.2203,-7.5238,-0.0232,-0.0156,-0.0047
447,0.3627,-0.1915,-7.5214,-0.0248,-0.0168,-0.0052
448,0.3591,-0.1867,-7.5381,-0.024,-0.0157,-0.0045
449,0.3603,-0.2131,-7.5178,-0.0242,-0.0157,-0.0045
450,0.3795,-0.2107,-7.531,-0.0245,-0.0153,-0.0051
451,0.3627,-0.1939,-7.5202,-0.0241,-0.0153,-0.0049
452,0.3759,-0.2095,-7.4939,-0.0238,-0.0157,-0.0048
453,0.3735,-0.1772,-7.5298,-0.0244,-0.0153,-0.0052
454,0.3484,-0.1987,-7.5286,-0.0234,-0.0156,-0.0053
455,0.3687,-0.1999,-7.4927,-0.0236,-0.016,-0.0053
456,0.3759,-0.2119,-7.5118,-0.0233,-0.0148,-0.0053
457,0.3496,-0.1927,-7.5513,-0.0238,-0.0156,-0.0056
458,0.3627,-0.1879,-7.5214,-0.0242,-0.0153,-0.0055
459,0.3651,-0.1867,-7.5226,-0.0238,-0.0157,-0.0052
460,0.3723,-0.1856,-7.5381,-0.024,-0.016,-0.0045
461,0.3807,-0.1724,-7.5034,-0.024,-0.0164,-0.0044
462,0.3579,-0.1891,-7.5106,-0.0248,-0.0152,-0.0045
463,0.3675,-0.2023,-7.4962,-0.0248,-0.0157,-0.0044
464,0.3699,-0.2023,-7.5046,-0.0242,-0.016,-0.0052
465,0.3915,-0.2131,-7.5214,-0.0232,-0.0163,-0.0053
466,0.3819,-0.1891,-7.5334,-0.0238,-0.0155,-0.0051
467,0.3974,-0.1999,-7.5286,-0.023,-0.0151,-0.0052
468,0.3591,-0.1999,-7.5082,-0.0242,-0.0159,-0.0048
469,0.3639,-0.1987,-7.5262,-0.0245,-0.0156,-0.0045
470,0.3747,-0.1891,-7.4986,-0.0236,-0.0157,-0.0053
471,0.3603,-0.1856,-7.5154,-0.0245,-0.0165,-0.0056
472,0.3735,-0.2095,-7.5082,-0.0241,-0.0157,-0.0053
473,0.3747,-0.2011,-7.5202,-0.0228,-0.0156,-0.0044
474,0.3723,-0.2011,-7.5094,-0.0242,-0.0157,-0.0053
475,0.3675,-0.1891,-7.507,-0.0245,-0.016,-0.0055
476,0.3735,-0.1915,-7.4891,-0.0241,-0.0155,-0.0056
477,0.3687,-0.1688,-7.4843,-0.0252,-0.0156,-0.0044
478,0.3639,-0.1951,-7.5298,-0.0241,-0.0164,-0.0045
479,0.3579,-0.1832,-7.525,-0.0241,-0.0153,-0.0048
480,0.3663,-0.182,-7.4986,-0.0236,-0.0152,-0.0051
481,0.3543,-0.1963,-7.4735,-0.0244,-0.0156,-0.0048
482,0.3831,-0.2107,-7.4915,-0.0245,-0.0153,-0.0047
483,0.3759,-0.2035,-7.4962,-0.0244,-0.0155,-0.0056
484,0.3591,-0.1844,-7.5226,-0.0237,-0.0152,-0.0045
485,0.3807,-0.2059,-7.5094,-0.0238,-0.0161,-0.0052
486,0.3591,-0.1987,-7.4903,-0.0237,-0.0157,-0.0044
487,0.3639,-0.1832,-7.507,-0.0242,-0.0159,-0.0049
488,0.3699,-0.1963,-7.5346,-0.0244,-0.0156,-0.0044
489,0.3771,-0.1891,-7.5118,-0.0236,-0.016,-0.0048
490,0.3903,-0.1939,-7.5381,-0.0234,-0.0165,-0.0048
491,0.3687,-0.1915,-7.4747,-0.0245,-0.0157,-0.0045
492,0.3651,-0.2083,-7.5142,-0.0236,-0.016,-0.0045
493,0.3807,-0.1939,-7.5142,-0.0241,-0.0149,-0.0048
494,0.3735,-0.2083,-7.5046,-0.0244,-0.0147,-0.0051
495,0.3663,-0.176,-7.5118,-0.0241,-0.0149,-0.0053
496,0.3436,-0.1867,-7.5322,-0.0242,-0.0157,-0.0052
497,0.3867,-0.2035,-7.4974,-0.0233,-0.0152,-0.0055
498,0.3603,-0.1879,-7.5118,-0.0238,-0.016,-0.0048
499,0.3591,-0.1987,-7.5298,-0.0226,-0.0159,-0.0047
500,0.3639,-0.1903,-7.5262,-0.0237,-0.0152,-0.0048
501,0.3747,-0.1939,-7.5274,-0.0238,-0.0149,-0.0053
502,0.3711,-0.2011,-7.5214,-0.025,-0.0155,-0.0052
503,0.3615,-0.1975,-7.5082,-0.0248,-0.0157,-0.0055
504,0.3519,-0.176,-7.4867,-0.0244,-0.0155,-0.0047
505,0.3783,-0.1856,-7.5154,-0.0236,-0.0159,-0.0048
506,0.3699,-0.2143,-7.5082,-0.0241,-0.0151,-0.0063
507,0.3711,-0.1808,-7.5226,-0.0236,-0.0156,-0.0052
508,0.3759,-0.1951,-7.5046,-0.023,-0.0161,-0.0051
509,0.3615,-0.1975,-7.5022,-0.024,-0.0164,-0.0051
510,0.3759,-0.2107,-7.5118,-0.0237,-0.0151,-0.0049
511,0.3855,-0.1999,-7.4927,-0.0238,-0.0161,-0.0055
512,0.3615,-0.1867,-7.5214,-0.0245,-0.016,-0.0055
513,0.3771,-0.2119,-7.4974,-0.0236,-0.0159,-0.0048
514,0.3615,-0.2011,-7.513,-0.0242,-0.0161,-0.0044
515,0.3771,-0.1951,-7.5154,-0.0246,-0.0153,-0.0049
516,0.3855,-0.1879,-7.5046,-0.0244,-0.016,-0.0047
517,0.3555,-0.1844,-7.5082,-0.0245,-0.0152,-0.0056
518,0.3795,-0.1927,-7.5142,-0.0234,-0.0163,-0.0052
519,0.3675,-0.1796,-7.4855,-0.024,-0.016,-0.0047
520,0.3603,-0.1796,-7.5154,-0.0241,-0.0152,-0.0056
521,0.3879,-0.1951,-7.495,-0.0241,-0.0156,-0.0053
522,0.3663,-0.1999,-7.5142,-0.0237,-0.0155,-0.0048
523,0.3627,-0.2011,-7.5034,-0.0241,-0.0153,-0.0051
524,0.3364,-0.1951,-7.4915,-0.0234,-0.0149,-0.0049
525,0.3508,-0.2095,-7.5022,-0.0242,-0.016,-0.0047
526,0.3783,-0.1927,-7.5106,-0.0238,-0.0152,-0.0051
527,0.3663,-0.2023,-7.507,-0.0241,-0.0157,-0.0048
528,0.3627,-0.1891,-7.501,-0.0241,-0.0152,-0.0052
529,0.3627,-0.1808,-7.5106,-0.0238,-0.0157,-0.0049
530,0.3783,-0.1867,-7.5369,-0.0238,-0.0149,-0.0052
531,0.3771,-0.2011,-7.4998,-0.0241,-0.0155,-0.0056
532,0.3675,-0.1867,-7.5046,-0.0244,-0.0155,-0.0045
533,0.3555,-0.2167,-7.4998,-0.0234,-0.0156,-0.0053
534,0.3615,-0.2131,-7.5106,-0.0242,-0.0153,-0.0055
535,0.3735,-0.1736,-7.5106,-0.0236,-0.0159,-0.0051
536,0.3687,-0.1999,-7.5082,-0.0241,-0.0159,-0.0057
537,0.3747,-0.1975,-7.5274,-0.0248,-0.0151,-0.0047
538,0.3603,-0.1891,-7.5202,-0.0237,-0.0151,-0.0045
539,0.3855,-0.1915,-7.5022,-0.0232,-0.0155,-0.0053
540,0.3687,-0.2155,-7.4903,-0.0233,-0.0151,-0.0048
541,0.3627,-0.2011,-7.5154,-0.0245,-0.0156,-0.0048
542,0.3639,-0.2059,-7.5226,-0.0237,-0.0151,-0.0053
543,0.3543,-0.1784,-7.501,-0.0234,-0.0151,-0.0044
544,0.3472,-0.1975,-7.4867,-0.0233,-0.0144,-0.0051
545,0.3771,-0.1856,-7.495,-0.0236,-0.0153,-0.0055
546,0.3747,-0.1879,-7.519,-0.0233,-0.0148,-0.0055
547,0.3663,-0.1903,-7.5046,-0.0242,-0.0151,-0.0051
548,0.3723,-0.1963,-7.5022,-0.0238,-0.0149,-0.0055
549,0.3663,-0.2131,-7.5154,-0.0245,-0.0148,-0.0047
550,0.3711,-0.2047,-7.4927,-0.0237,-0.0151,-0.0045
551,0.3735,-0.2071,-7.4807,-0.024,-0.0157,-0.0044
552,0.3735,-0.1951,-7.513,-0.0249,-0.0159,-0.0051
553,0.3412,-0.1879,-7.507,-0.0238,-0.0159,-0.0044
554,0.3687,-0.1987,-7.5262,-0.0242,-0.0163,-0.0045
555,0.3687,-0.2179,-7.4986,-0.024,-0.0164,-0.0056
556,0.3627,-0.2095,-7.5118,-0.0246,-0.0152,-0.0051
557,0.3675,-0.2023,-7.4939,-0.0241,-0.0163,-0.0053
558,0.3735,-0.17,-7.5022,-0.0242,-0.0157,-0.0048
559,0.3735,-0.1712,-7.5034,-0.0245,-0.0159,-0.0045
560,0.3663,-0.1951,-7.5346,-0.0249,-0.0157,-0.0041
561,0.3675,-0.1963,-7.5106,-0.0242,-0.0155,-0.0055
562,0.3903,-0.1999,-7.5034,-0.0241,-0.0156,-0.0039
563,0.3723,-0.2035,-7.5346,-0.0241,-0.0151,-0.0053
564,0.3795,-0.2119,-7.513,-0.0237,-0.0155,-0.0053
565,0.3819,-0.182,-7.5118,-0.0237,-0.016,-0.0048
566,0.3663,-0.1856,-7.5034,-0.0233,-0.0155,-0.0051
567,0.3711,-0.1832,-7.5262,-0.0236,-0.0155,-0.0044
568,0.3651,-0.1999,-7.507,-0.024,-0.0163,-0.0047
569,0.3747,-0.1939,-7.4819,-0.0237,-0.0148,-0.0041
570,0.3759,-0.1879,-7.5094,-0.0244,-0.0151,-0.0045
571,0.3783,-0.1915,-7.5298,-0.0241,-0.0153,-0.0044
572,0.3723,-0.1987,-7.5094,-0.024,-0.0156,-0.0051
573,0.3651,-0.1879,-7.4939,-0.0229,-0.0157,-0.0063
574,0.3926,-0.1963,-7.5058,-0.0236,-0.0161,-0.0053
575,0.3819,-0.2071,-7.5058,-0.023,-0.0157,-0.0039
576,0.3675,-0.2119,-7.5106,-0.0241,-0.0155,-0.0044
577,0.3639,-0.1856,-7.5405,-0.0245,-0.0157,-0.006
578,0.3723,-0.1856,-7.5142,-0.0236,-0.0153,-0.0047
579,0.3651,-0.182,-7.5154,-0.0236,-0.0149,-0.0057
580,0.3759,-0.2035,-7.5034,-0.0248,-0.0159,-0.0044
581,0.3699,-0.1915,-7.5154,-0.0244,-0.0156,-0.0047
582,0.3723,-0.2131,-7.5585,-0.0232,-0.0151,-0.0047
583,0.3603,-0.1832,-7.4879,-0.0234,-0.0148,-0.0056
584,0.3699,-0.1844,-7.495,-0.0241,-0.0159,-0.0056
585,0.3986,-0.1844,-7.5106,-0.0242,-0.016,-0.0052
586,0.3723,-0.1963,-7.5369,-0.0238,-0.016,-0.0049
587,0.346,-0.1915,-7.5238,-0.0246,-0.0155,-0.0049
588,0.3819,-0.2059,-7.4998,-0.0245,-0.0161,-0.0053
589,0.3759,-0.1796,-7.513,-0.0237,-0.0152,-0.0056
590,0.3723,-0.2023,-7.5202,-0.0245,-0.0152,-0.0045
591,0.3663,-0.1939,-7.5034,-0.0245,-0.0153,-0.0052
592,0.3699,-0.2143,-7.5082,-0.0245,-0.016,-0.0043
593,0.3508,-0.2047,-7.5106,-0.0244,-0.0159,-0.0045
594,0.3627,-0.1963,-7.5022,-0.0244,-0.0163,-0.0044
595,0.3747,-0.1903,-7.4915,-0.0245,-0.0161,-0.0047
596,0.3771,-0.1951,-7.5118,-0.0242,-0.0157,-0.0047
597,0.3627,-0.1987,-7.5094,-0.0245,-0.0156,-0.0047
598,0.3783,-0.2179,-7.5118,-0.024,-0.016,-0.0051
599,0.3639,-0.1856,-7.4903,-0.023,-0.0157,-0.0047
600,0.346,-0.1915,-7.5046,-0.0242,-0.0155,-0.0051
601,0.3591,-0.1987,-7.4962,-0.0242,-0.0149,-0.0053
602,0.3591,-0.1975,-7.4974,-0.0241,-0.0153,-0.004
603,0.3579,-0.1867,-7.5202,-0.0244,-0.016,-0.0047
604,0.3819,-0.1927,-7.4962,-0.0236,-0.0157,-0.0047
605,0.3735,-0.2095,-7.4855,-0.0244,-0.0153,-0.0049
606,0.3699,-0.1915,-7.525,-0.0236,-0.0155,-0.0044
607,0.3687,-0.2107,-7.507,-0.0238,-0.0156,-0.0039
608,0.3639,-0.1808,-7.4939,-0.0237,-0.0153,-0.0055
609,0.3783,-0.1951,-7.5154,-0.0237,-0.0157,-0.0048
610,0.3711,-0.1903,-7.5405,-0.0241,-0.0156,-0.0047
611,0.3795,-0.1999,-7.5274,-0.0242,-0.0156,-0.0044
612,0.3555,-0.2047,-7.5082,-0.024,-0.0156,-0.0055
613,0.3496,-0.1999,-7.5226,-0.0237,-0.0167,-0.0049
614,0.3795,-0.2071,-7.4819,-0.0238,-0.0157,-0.0048
615,0.3687,-0.2059,-7.501,-0.0241,-0.0151,-0.0051
616,0.3771,-0.1915,-7.5178,-0.0236,-0.0156,-0.0052
617,0.3591,-0.1879,-7.5286,-0.0236,-0.0159,-0.0048
618,0.3855,-0.1939,-7.5142,-0.0242,-0.0155,-0.0056
619,0.3723,-0.2071,-7.5118,-0.0242,-0.0149,-0.0049
620,0.3615,-0.2035,-7.501,-0.0238,-0.0159,-0.0047
621,0.3675,-0.1987,-7.5022,-0.0233,-0.0151,-0.0045
622,0.3759,-0.2035,-7.5166,-0.0242,-0.0149,-0.0043
623,0.3687,-0.1891,-7.4843,-0.0248,-0.0153,-0.0059
624,0.3843,-0.1796,-7.507,-0.0244,-0.0168,-0.0053
625,0.3543,-0.2107,-7.5058,-0.0245,-0.0164,-0.0051
626,0.3699,-0.2023,-7.4819,-0.0242,-0.0157,-0.0045
627,0.3675,-0.2023,-7.4759,-0.0241,-0.0151,-0.0057
628,0.3627,-0.2047,-7.4939,-0.024,-0.0151,-0.0056
629,0.3663,-0.2011,-7.5034,-0.0241,-0.0156,-0.0049
630,0.3519,-0.1903,-7.5034,-0.0238,-0.0155,-0.0048
631,0.3807,-0.1987,-7.5118,-0.0244,-0.0163,-0.0055
632,0.3663,-0.1951,-7.5046,-0.0244,-0.0148,-0.0053
633,0.3843,-0.1903,-7.4891,-0.0238,-0.0157,-0.0048
634,0.3831,-0.1748,-7.4915,-0.0234,-0.0153,-0.0052
635,0.3819,-0.1939,-7.5142,-0.0237,-0.0152,-0.0049
636,0.3771,-0.1987,-7.4915,-0.0242,-0.0157,-0.0048
637,0.3879,-0.1999,-7.5034,-0.0234,-0.0155,-0.0051
638,0.3519,-0.1963,-7.4879,-0.0236,-0.0155,-0.0051
639,0.3663,-0.1975,-7.5166,-0.0238,-0.0149,-0.0048
640,0.3723,-0.1939,-7.5058,-0.0246,-0.0152,-0.0055
641,0.3795,-0.1927,-7.5154,-0.0236,-0.0155,-0.006
642,0.3651,-0.1867,-7.4879,-0.0252,-0.0153,-0.0057
643,0.3915,-0.1867,-7.4879,-0.0249,-0.016,-0.0047
644,0.3771,-0.1903,-7.4867,-0.024,-0.0165,-0.0051
645,0.3579,-0.1999,-7.5238,-0.024,-0.0159,-0.0053
646,0.3783,-0.1844,-7.5046,-0.0244,-0.0165,-0.0048
647,0.3663,-0.176,-7.5238,-0.0242,-0.0157,-0.0045
648,0.3627,-0.1832,-7.5202,-0.0236,-0.0167,-0.0057
649,0.3639,-0.1903,-7.5334,-0.0248,-0.0155,-0.0041
650,0.3567,-0.1963,-7.5238,-0.024,-0.0155,-0.0048
651,0.3603,-0.2107,-7.525,-0.0249,-0.0153,-0.0045
652,0.3675,-0.2023,-7.5058,-0.0246,-0.0152,-0.0052
653,0.3747,-0.1856,-7.4891,-0.024,-0.0156,-0.0055
654,0.3651,-0.1975,-7.5166,-0.0241,-0.0151,-0.0048
655,0.3603,-0.2095,-7.507,-0.0234,-0.0164,-0.0045
656,0.3783,-0.1903,-7.531,-0.025,-0.0148,-0.0051
657,0.3807,-0.1951,-7.4771,-0.0236,-0.0159,-0.0052
658,0.3795,-0.1748,-7.4927,-0.0238,-0.0155,-0.0055
659,0.3699,-0.1927,-7.5082,-0.024,-0.0156,-0.0055
660,0.3675,-0.1987,-7.5106,-0.0236,-0.0164,-0.0053
661,0.3771,-0.1903,-7.4795,-0.0238,-0.0153,-0.0049
662,0.3663,-0.1975,-7.501,-0.0233,-0.0155,-0.0051
663,0.3759,-0.2083,-7.5034,-0.0237,-0.0164,-0.0048
664,0.3723,-0.1987,-7.5238,-0.0252,-0.0153,-0.0056
665,0.34,-0.2011,-7.5238,-0.0245,-0.0152,-0.0041
666,0.3663,-0.1915,-7.5094,-0.0245,-0.016,-0.0056
667,0.3795,-0.1915,-7.5334,-0.0245,-0.0153,-0.0049
668,0.3567,-0.1844,-7.4939,-0.0241,-0.0156,-0.0053
669,0.3651,-0.1856,-7.5226,-0.0241,-0.0151,-0.0053
670,0.3759,-0.1867,-7.4986,-0.0244,-0.0159,-0.0044
671,0.3663,-0.1987,-7.5214,-0.024,-0.0159,-0.0055
672,0.3508,-0.1951,-7.4939,-0.0238,-0.0159,-0.0047
673,0.3783,-0.17,-7.4939,-0.0237,-0.0153,-0.0048
674,0.3867,-0.1999,-7.5166,-0.024,-0.0149,-0.0052
675,0.3783,-0.1891,-7.5058,-0.0244,-0.0149,-0.0052
676,0.3675,-0.1927,-7.5034,-0.0236,-0.016,-0.0053
677,0.3675,-0.2059,-7.5262,-0.0245,-0.0157,-0.0053
678,0.3567,-0.1903,-7.5106,-0.024,-0.0164,-0.0051
679,0.3555,-0.1963,-7.5106,-0.0242,-0.0157,-0.0044
680,0.3639,-0.1856,-7.5381,-0.0245,-0.0148,-0.0052
681,0.3603,-0.1724,-7.5046,-0.0246,-0.0153,-0.0052
682,0.3807,-0.1867,-7.5154,-0.0249,-0.0157,-0.0044
683,0.3879,-0.1808,-7.4903,-0.024,-0.0156,-0.0045
684,0.3699,-0.1975,-7.5262,-0.0253,-0.0159,-0.0047
685,0.3711,-0.1879,-7.4986,-0.0245,-0.016,-0.0053
686,0.3615,-0.2059,-7.4867,-0.024,-0.0157,-0.0049
687,0.3831,-0.1903,-7.4867,-0.0234,-0.0152,-0.0044
688,0.3771,-0.1951,-7.5106,-0.024,-0.0157,-0.0043
689,0.3639,-0.1963,-7.507,-0.024,-0.0157,-0.0056
690,0.3855,-0.1975,-7.5298,-0.0236,-0.0149,-0.0049
691,0.3831,-0.1951,-7.5238,-0.0237,-0.016,-0.0052
692,0.3591,-0.1844,-7.5118,-0.0233,-0.0157,-0.0045
693,0.3651,-0.1999,-7.501,-0.0232,-0.0155,-0.0059
694,0.3627,-0.1915,-7.5154,-0.0233,-0.0163,-0.0059
695,0.3651,-0.2035,-7.5405,-0.0234,-0.0153,-0.006
696,0.3651,-0.2083,-7.5369,-0.023,-0.0156,-0.0048
697,0.3795,-0.2059,-7.4962,-0.024,-0.0159,-0.0055
