Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
1.743671875304656227e-01
1.874071653769081580e-01
1.675523463713210481e-01
1.295950666175166577e-01
1.434274021979339564e-01
9.923332530909786953e-02
7.197674269415321735e-02
5.155006087167574025e-02
6.304329909906583596e-02
4.158165392843417990e-02
5.940899947411681925e-02
8.340724402587158803e-02
6.459789961387842061e-02
5.324443781912217150e-02
3.356099269702303434e-03
9.853795816854912099e-03
-1.760965954712033835e-02
-4.918647735187081649e-02
-1.668734536700023155e-02
-8.057344558003817769e-03
-4.443041686702418891e-02
-4.639980986572500576e-02
-6.508181207671664970e-02
-4.030174647335631188e-02
-3.990787485863765693e-02
