Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
159,0.366313,-0.180762,-7.530962,-0.024115,-0.015855,-0.004263
160,0.345962,-0.197522,-7.509414,-0.024381,-0.015455,-0.004796
161,0.347159,-0.205901,-7.491457,-0.023715,-0.015188,-0.00453
162,0.342371,-0.186748,-7.487866,-0.023449,-0.015588,-0.003997
163,0.343568,-0.195127,-7.529764,-0.023049,-0.014922,-0.005596
164,0.355539,-0.179565,-7.522582,-0.023182,-0.014922,-0.00453
165,0.344765,-0.175974,-7.502231,-0.022916,-0.015188,-0.005196
166,0.355539,-0.183156,-7.514202,-0.023848,-0.015855,-0.005196
167,0.344765,-0.167594,-7.530962,-0.024515,-0.015188,-0.005862
168,0.344765,-0.178368,-7.524976,-0.02225,-0.015322,-0.005462
169,0.354342,-0.178368,-7.526173,-0.023582,-0.015322,-0.00453
170,0.342371,-0.197522,-7.521385,-0.022783,-0.015322,-0.004263
171,0.350751,-0.196325,-7.514202,-0.023049,-0.016121,-0.005063
172,0.354342,-0.168791,-7.532158,-0.023582,-0.015188,-0.004796
173,0.35913,-0.168791,-7.520187,-0.024115,-0.015455,-0.00373
174,0.339977,-0.204704,-7.518991,-0.023449,-0.015322,-0.00453
175,0.344765,-0.17358,-7.505822,-0.023182,-0.014256,-0.004663
176,0.33878,-0.174777,-7.541735,-0.022516,-0.015188,-0.00373
177,0.363919,-0.183156,-7.497443,-0.023848,-0.015188,-0.004663
178,0.347159,-0.181959,-7.518991,-0.022783,-0.015188,-0.005196
179,0.351948,-0.17358,-7.504625,-0.023982,-0.015322,-0.00453
180,0.347159,-0.19393,-7.513005,-0.022783,-0.014789,-0.004663
181,0.341174,-0.174777,-7.528567,-0.022516,-0.015188,-0.005596
182,0.35913,-0.183156,-7.518991,-0.024515,-0.015988,-0.00453
183,0.35913,-0.168791,-7.505822,-0.023582,-0.014922,-0.00453
184,0.351948,-0.169988,-7.532158,-0.022649,-0.014922,-0.005063
185,0.355539,-0.172383,-7.515399,-0.023182,-0.015855,-0.004397
186,0.343568,-0.184354,-7.520187,-0.023182,-0.014922,-0.004796
187,0.345962,-0.196325,-7.518991,-0.023982,-0.015322,-0.00493
188,0.371101,-0.179565,-7.541735,-0.023715,-0.015721,-0.005729
189,0.348356,-0.169988,-7.518991,-0.022383,-0.015055,-0.004796
190,0.356736,-0.185551,-7.505822,-0.023715,-0.014789,-0.004663
191,0.363919,-0.189142,-7.509414,-0.023582,-0.015455,-0.005462
192,0.363919,-0.1652,-7.487866,-0.022916,-0.015988,-0.00453
193,0.349553,-0.180762,-7.517793,-0.023982,-0.016121,-0.005462
194,0.333991,-0.183156,-7.495049,-0.022916,-0.013856,-0.005196
195,0.344765,-0.174777,-7.530962,-0.022783,-0.015188,-0.005462
196,0.342371,-0.153229,-7.501034,-0.023848,-0.015455,-0.005063
197,0.344765,-0.190339,-7.505822,-0.023315,-0.015322,-0.004796
198,0.354342,-0.189142,-7.493851,-0.023715,-0.015721,-0.005063
199,0.374693,-0.180762,-7.516596,-0.023049,-0.015988,-0.003997
200,0.363919,-0.181959,-7.518991,-0.023715,-0.014789,-0.005063
201,0.35913,-0.189142,-7.515399,-0.023182,-0.015988,-0.005196
202,0.343568,-0.183156,-7.514202,-0.023715,-0.015322,-0.005329
203,0.349553,-0.185551,-7.49864,-0.022383,-0.014655,-0.00413
204,0.344765,-0.180762,-7.505822,-0.023315,-0.015455,-0.005862
205,0.360327,-0.160412,-7.49864,-0.023582,-0.015055,-0.00493
206,0.350751,-0.166397,-7.521385,-0.024648,-0.014389,-0.004663
207,0.350751,-0.189142,-7.493851,-0.023049,-0.014655,-0.005063
208,0.33878,-0.162806,-7.503428,-0.023848,-0.016254,-0.004663
209,0.353145,-0.185551,-7.509414,-0.02225,-0.014922,-0.004263
210,0.366313,-0.191536,-7.53575,-0.023182,-0.015455,-0.00413
211,0.357933,-0.201113,-7.510611,-0.024115,-0.015455,-0.003864
212,0.344765,-0.19393,-7.508216,-0.024648,-0.015988,-0.00413
213,0.371101,-0.177171,-7.52737,-0.023582,-0.015055,-0.004663
214,0.356736,-0.177171,-7.493851,-0.023715,-0.016654,-0.00413
215,0.349553,-0.179565,-7.49026,-0.023848,-0.015322,-0.004397
216,0.349553,-0.184354,-7.508216,-0.022649,-0.015721,-0.005729
217,0.355539,-0.178368,-7.520187,-0.022783,-0.015855,-0.005596
218,0.339977,-0.185551,-7.505822,-0.024115,-0.015721,-0.004397
219,0.360327,-0.178368,-7.521385,-0.023982,-0.015322,-0.005596
220,0.333991,-0.168791,-7.522582,-0.023182,-0.015455,-0.005196
221,0.365116,-0.185551,-7.515399,-0.022649,-0.016254,-0.005196
222,0.360327,-0.201113,-7.503428,-0.024248,-0.015188,-0.005196
223,0.357933,-0.185551,-7.499837,-0.023715,-0.015055,-0.003997
224,0.36751,-0.179565,-7.529764,-0.023848,-0.015055,-0.005462
225,0.362722,-0.172383,-7.521385,-0.022916,-0.015455,-0.004263
226,0.33878,-0.175974,-7.538144,-0.023982,-0.016121,-0.005329
227,0.35913,-0.189142,-7.499837,-0.022916,-0.016521,-0.004397
228,0.351948,-0.189142,-7.511808,-0.024381,-0.014389,-0.005063
229,0.335188,-0.201113,-7.526173,-0.023049,-0.013989,-0.004397
230,0.347159,-0.161609,-7.496245,-0.023582,-0.014123,-0.004663
231,0.344765,-0.19393,-7.505822,-0.023449,-0.016121,-0.00493
232,0.36751,-0.175974,-7.508216,-0.023315,-0.015055,-0.005063
233,0.345962,-0.198719,-7.523779,-0.023715,-0.015855,-0.004796
234,0.341174,-0.169988,-7.496245,-0.023582,-0.015855,-0.005329
235,0.357933,-0.162806,-7.501034,-0.022916,-0.014922,-0.00453
236,0.362722,-0.178368,-7.49864,-0.023582,-0.015322,-0.005462
237,0.347159,-0.171185,-7.518991,-0.023182,-0.015988,-0.00493
238,0.350751,-0.185551,-7.517793,-0.023049,-0.015322,-0.005729
239,0.354342,-0.187945,-7.503428,-0.023315,-0.015055,-0.005462
240,0.35913,-0.168791,-7.508216,-0.023715,-0.016654,-0.005063
241,0.332794,-0.180762,-7.522582,-0.023848,-0.015988,-0.004796
242,0.348356,-0.180762,-7.509414,-0.023315,-0.015721,-0.005462
243,0.350751,-0.179565,-7.522582,-0.022383,-0.015455,-0.00413
244,0.349553,-0.185551,-7.534553,-0.023848,-0.015188,-0.00493
245,0.350751,-0.186748,-7.530962,-0.024248,-0.015855,-0.004663
246,0.354342,-0.178368,-7.511808,-0.023182,-0.015188,-0.005862
247,0.351948,-0.167594,-7.515399,-0.023315,-0.015721,-0.005063
248,0.362722,-0.183156,-7.524976,-0.023848,-0.015055,-0.005329
249,0.355539,-0.175974,-7.532158,-0.023848,-0.015188,-0.00453
250,0.336385,-0.185551,-7.557298,-0.023449,-0.015855,-0.00413
251,0.347159,-0.158017,-7.493851,-0.023049,-0.014789,-0.003997
252,0.326809,-0.17358,-7.526173,-0.024381,-0.014655,-0.006129
253,0.35913,-0.178368,-7.509414,-0.023315,-0.015721,-0.00453
254,0.347159,-0.186748,-7.503428,-0.023848,-0.016121,-0.00453
255,0.344765,-0.175974,-7.539341,-0.022916,-0.015988,-0.005462
256,0.357933,-0.172383,-7.491457,-0.024914,-0.015855,-0.004397
257,0.360327,-0.167594,-7.505822,-0.023582,-0.015855,-0.00453
258,0.355539,-0.171185,-7.503428,-0.023582,-0.015055,-0.004796
259,0.349553,-0.164003,-7.538144,-0.022916,-0.015588,-0.00493
260,0.368707,-0.167594,-7.539341,-0.024781,-0.015188,-0.005329
261,0.345962,-0.169988,-7.517793,-0.023449,-0.015322,-0.00493
262,0.342371,-0.189142,-7.518991,-0.023449,-0.015455,-0.005729
263,0.349553,-0.178368,-7.524976,-0.023582,-0.015055,-0.005729
264,0.344765,-0.183156,-7.524976,-0.023848,-0.018253,-0.003997
265,0.343568,-0.190339,-7.550115,-0.023582,-0.016254,-0.005196
266,0.356736,-0.191536,-7.477092,-0.022916,0.009193,-0.007061
267,0.349553,-0.120907,-7.492654,-0.023982,-0.010658,-0.003997
268,0.366313,-0.166397,-7.524976,-0.023582,-0.020784,-0.005729
269,0.365116,-0.196325,-7.547721,-0.022916,-0.018519,-0.004663
270,0.37589,-0.189142,-7.49864,-0.023715,-0.015188,-0.005862
271,0.348356,-0.192733,-7.487866,-0.023315,-0.015455,-0.00493
272,0.368707,-0.192733,-7.509414,-0.023848,-0.017187,-0.005329
273,0.337582,-0.172383,-7.492654,-0.023049,-0.015721,-0.005063
274,0.356736,-0.191536,-7.526173,-0.023049,-0.015988,-0.005063
275,0.351948,-0.189142,-7.501034,-0.024115,-0.015588,-0.004796
276,0.363919,-0.195127,-7.486669,-0.022916,-0.015188,-0.005329
277,0.355539,-0.168791,-7.534553,-0.024515,-0.015721,-0.00453
278,0.353145,-0.183156,-7.50702,-0.023582,-0.015055,-0.004796
279,0.357933,-0.189142,-7.511808,-0.023848,-0.016254,-0.00453
280,0.36751,-0.17358,-7.496245,-0.023315,-0.015988,-0.00493
281,0.353145,-0.180762,-7.496245,-0.023049,-0.014789,-0.005596
282,0.355539,-0.171185,-7.484274,-0.023715,-0.013723,-0.003864
283,0.356736,-0.180762,-7.524976,-0.023182,-0.015988,-0.004397
284,0.349553,-0.201113,-7.501034,-0.023315,-0.015588,-0.004663
285,0.360327,-0.191536,-7.518991,-0.024381,-0.016121,-0.005196
286,0.342371,-0.184354,-7.526173,-0.024515,-0.015588,-0.004796
287,0.361524,-0.167594,-7.536947,-0.023049,-0.015188,-0.004796
288,0.343568,-0.178368,-7.509414,-0.023049,-0.014789,-0.00493
289,0.361524,-0.186748,-7.514202,-0.023449,-0.015055,-0.00413
290,0.360327,-0.19393,-7.513005,-0.023182,-0.015322,-0.005063
291,0.354342,-0.19393,-7.509414,-0.023848,-0.016121,-0.003997
292,0.348356,-0.175974,-7.508216,-0.022916,-0.015588,-0.00493
293,0.347159,-0.205901,-7.502231,-0.024515,-0.015721,-0.004796
294,0.350751,-0.191536,-7.505822,-0.023315,-0.014655,-0.005063
295,0.36751,-0.179565,-7.524976,-0.023982,-0.015588,-0.00453
296,0.35913,-0.185551,-7.521385,-0.023715,-0.015588,-0.00493
297,0.33878,-0.178368,-7.534553,-0.023049,-0.015055,-0.005063
298,0.348356,-0.195127,-7.520187,-0.024381,-0.015855,-0.005196
299,0.365116,-0.181959,-7.502231,-0.023182,-0.015188,-0.005462
300,0.362722,-0.172383,-7.523779,-0.023715,-0.015055,-0.005196
301,0.345962,-0.198719,-7.546524,-0.023182,-0.015055,-0.005063
302,0.360327,-0.179565,-7.489063,-0.023315,-0.016121,-0.005462
303,0.355539,-0.169988,-7.508216,-0.023449,-0.015188,-0.005329
304,0.336385,-0.178368,-7.508216,-0.022916,-0.015455,-0.005462
305,0.365116,-0.169988,-7.510611,-0.022916,-0.015588,-0.004796
306,0.347159,-0.184354,-7.493851,-0.024115,-0.015855,-0.004796
307,0.342371,-0.159214,-7.533356,-0.022916,-0.015188,-0.004663
308,0.351948,-0.17358,-7.524976,-0.023315,-0.015455,-0.005729
309,0.363919,-0.199916,-7.513005,-0.023848,-0.015988,-0.005196
310,0.357933,-0.21069,-7.49864,-0.023049,-0.015322,-0.005063
311,0.360327,-0.191536,-7.505822,-0.023315,-0.015055,-0.005329
312,0.36751,-0.184354,-7.486669,-0.024115,-0.015855,-0.005063
313,0.342371,-0.185551,-7.544129,-0.023715,-0.015322,-0.00413
314,0.362722,-0.161609,-7.523779,-0.024381,-0.015055,-0.005729
315,0.365116,-0.179565,-7.521385,-0.023982,-0.015988,-0.00413
316,0.342371,-0.187945,-7.524976,-0.023182,-0.015588,-0.005196
317,0.369904,-0.184354,-7.529764,-0.022783,-0.016254,-0.00453
318,0.344765,-0.190339,-7.503428,-0.024381,-0.014389,-0.00493
319,0.354342,-0.17358,-7.538144,-0.023315,-0.016387,-0.004663
320,0.373495,-0.187945,-7.511808,-0.023315,-0.015588,-0.005462
321,0.356736,-0.201113,-7.505822,-0.022916,-0.015055,-0.005862
322,0.36751,-0.180762,-7.503428,-0.023982,-0.015455,-0.005462
323,0.350751,-0.179565,-7.526173,-0.023049,-0.015322,-0.005729
324,0.3304,-0.184354,-7.534553,-0.023715,-0.015455,-0.005329
325,0.339977,-0.185551,-7.522582,-0.023315,-0.014522,-0.005196
326,0.360327,-0.197522,-7.513005,-0.022649,-0.015055,-0.00453
327,0.360327,-0.179565,-7.522582,-0.023715,-0.014256,-0.005063
328,0.325611,-0.177171,-7.530962,-0.022783,-0.015455,-0.004263
329,0.348356,-0.158017,-7.505822,-0.023182,-0.015455,-0.005995
330,0.354342,-0.166397,-7.526173,-0.024248,-0.015188,-0.003997
331,0.349553,-0.175974,-7.50702,-0.023182,-0.015455,-0.004263
332,0.342371,-0.185551,-7.495049,-0.022783,-0.016121,-0.005329
333,0.33878,-0.174777,-7.530962,-0.023715,-0.015455,-0.005063
334,0.344765,-0.190339,-7.518991,-0.022916,-0.015588,-0.004663
335,0.344765,-0.195127,-7.511808,-0.023715,-0.015188,-0.004263
336,0.355539,-0.177171,-7.52737,-0.023449,-0.015055,-0.004663
337,0.361524,-0.180762,-7.544129,-0.022783,-0.014389,-0.005196
338,0.368707,-0.186748,-7.518991,-0.023182,-0.015721,-0.005329
339,0.351948,-0.185551,-7.491457,-0.024115,-0.013856,-0.004663
340,0.357933,-0.180762,-7.502231,-0.023449,-0.015322,-0.004796
341,0.339977,-0.189142,-7.522582,-0.023582,-0.015588,-0.004663
342,0.347159,-0.187945,-7.511808,-0.023315,-0.015721,-0.004663
343,0.341174,-0.184354,-7.505822,-0.023848,-0.015455,-0.005329
344,0.344765,-0.177171,-7.504625,-0.023582,-0.015322,-0.005196
345,0.365116,-0.181959,-7.539341,-0.023449,-0.015988,-0.00453
346,0.360327,-0.17358,-7.521385,-0.024115,-0.015855,-0.004663
