Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
64,-0.803255,-0.653617,-7.825448,-0.040902,0.319622,-0.037971
65,-0.166397,-1.155202,-8.651448,-0.085002,0.55704,-0.067948
66,0.903811,-0.9086,-7.121553,-0.085934,-0.402092,-0.058755
67,-0.536301,-0.639252,-6.315904,-0.03957,0.127636,-0.045432
68,0.051475,-0.562637,-7.265205,-0.008127,-0.087666,-0.059421
69,-0.702698,-0.841562,-8.627506,-0.027312,-0.009992,-0.026513
70,-0.120907,-0.584185,-7.204153,-0.022916,0.042101,-0.066349
71,0.158017,-0.599748,-7.776367,-0.03424,-0.024515,-0.03464
72,0.926556,-0.6608,-8.092402,-0.039037,-0.20411,-0.031176
73,-1.273715,-0.5782,-6.651093,0.013723,-0.004263,-0.035972
74,1.221043,-0.517148,-10.56681,0.015322,0.196649,-0.009992
75,0.62369,-0.362722,-7.760805,0.005729,-0.15255,-0.036772
76,1.486799,-0.764947,-8.670602,-0.043567,0.014123,-0.049962
77,-0.050278,-0.622492,-7.899669,-0.055957,-0.101256,-0.010792
78,-0.083797,-0.635661,-7.382521,-0.032242,0.063285,-0.040502
79,1.859098,-0.657208,-9.509769,-0.072078,0.155481,0.007194
80,-1.732205,-0.642843,-6.807912,-0.020384,0.111515,-0.009859
81,0.310049,-0.581791,-8.106767,-0.034107,0.012124,-0.016654
82,-0.211887,-0.557849,-7.155072,-0.035573,-0.091796,-0.006528
83,-0.184354,-0.54109,-7.199365,-0.017054,-0.009726,-0.007061
84,-0.311246,-0.483629,-7.592013,-0.01359,0.057956,-0.013989
85,-0.243011,-0.636858,-7.207744,-0.041568,0.050228,-0.032775
86,-0.101754,-0.500388,-7.280767,-0.025447,0.014123,-0.009726
87,0.248997,-0.415394,-7.410054,-0.02185,-0.054758,-0.017054
88,0.174777,-0.554258,-7.538144,-0.030776,0.01732,-0.005995
89,0.087388,-0.227449,-7.390901,-0.021184,0.001998,-0.017986
90,0.019154,-0.372298,-7.406463,-0.018386,-0.028778,-0.011325
91,0.071826,-0.741005,-7.44477,-0.023182,-0.010792,-0.004263
92,0.046687,-0.189142,-7.462727,-0.018919,-0.010392,-0.00453
93,0.07422,-0.004788,-7.474698,-0.020784,-0.013323,-0.005196
94,0.075417,-0.057461,-7.439982,-0.020118,-0.013323,-0.005196
95,0.058658,-0.086191,-7.459136,-0.020251,-0.013723,-0.00493
96,0.081403,-0.095768,-7.451953,-0.020651,-0.014123,-0.007061
97,0.052672,-0.108936,-7.457938,-0.020518,-0.011724,-0.005329
98,0.064643,-0.094571,-7.448361,-0.021051,-0.012923,-0.005862
99,0.033519,-0.088585,-7.462727,-0.020384,-0.013057,-0.005196
100,0.075417,-0.11971,-7.442376,-0.020518,-0.013456,-0.005995
101,0.080206,-0.088585,-7.44477,-0.021317,-0.01279,-0.005462
102,0.659603,-0.475249,-7.050924,-0.027579,0.036772,-0.008793
103,-0.62369,2.153584,-6.888118,-0.033974,0.068481,-0.019052
104,-0.191536,1.02831,-7.580042,-0.039703,0.346401,-0.001865
105,-0.752976,2.9317,-7.15986,0.002665,-0.209173,-0.015988
106,-0.739808,-0.968455,-6.335058,0.045165,-0.078473,-0.081937
107,0.938527,-0.646434,-6.945579,-0.008127,0.171469,-0.071012
108,-0.088585,-0.756568,-5.910087,-0.004663,-0.263398,-0.034107
109,2.056619,-0.823605,-7.740454,-0.045965,0.07794,-0.038637
110,-1.321599,-0.851139,-7.839813,-0.02558,0.269793,-0.036639
111,3.728969,-0.53271,-12.255919,-0.030243,-0.371049,-0.03544
112,0.168791,-0.661997,-7.569269,-0.044632,-0.062352,-0.037571
113,0.444124,-0.705092,-6.730101,-0.014256,-0.04743,-0.051028
114,-1.133654,-0.884658,-5.112818,-0.031709,0.319089,-0.037571
115,-0.185551,-0.468066,-6.73489,0.028778,-0.272724,-0.037172
116,-0.624887,-0.744597,-8.567651,-0.009859,-0.198248,-0.037571
117,0.31364,-0.733823,-8.784326,-0.052493,-0.066749,-0.069946
118,1.715446,-0.68115,-6.864176,-0.033308,0.072877,-0.024248
119,-0.554258,-4.539406,-14.480132,-0.329348,-1.376012,-0.090464
120,0.811634,-0.792481,-8.000225,-0.000933,-0.085268,-0.089531
121,0.472855,-0.760159,-7.255628,-0.012124,-0.075809,-0.073677
122,-0.114922,-0.70629,-6.629545,-0.000933,0.021317,-0.085401
123,-0.630872,-0.833182,-7.309498,-0.014922,0.179862,-0.089798
124,-0.020351,-0.830788,-7.218518,-0.029844,0.113513,-0.021051
125,0.009577,-0.581791,-7.253234,-0.012391,0.033708,-0.025447
126,0.068235,-0.636858,-7.430405,-0.023582,0.008127,-0.018386
127,0.0,-0.577003,-7.456741,-0.022116,-0.018919,-0.01279
128,0.057461,-0.53271,-7.437588,-0.019985,-0.010792,-0.008127
129,0.123301,-0.095768,-7.471107,-0.019585,-0.016521,-0.004796
130,0.088585,0.004788,-7.466318,-0.019185,-0.013456,-0.004796
131,-1.121683,-8.306683,-7.451953,-0.014655,0.069547,-0.001332
132,-1.224634,-2.321178,-6.910863,0.013456,-0.185858,0.005063
133,0.591368,-1.885434,-7.449559,-0.048363,-0.173067,-0.003997
134,-3.725378,1.862689,-2.281674,-0.060753,0.829364,0.047297
135,-0.684742,0.93733,-8.226477,-0.011058,-0.182394,0.0433
136,0.526724,0.550666,-8.133103,-0.045698,-0.447524,0.033841
137,-1.023521,0.124498,-5.76404,-0.029044,0.068348,0.049562
138,-1.796848,0.501585,-6.9372,-0.002665,0.039303,0.057423
139,0.29329,0.328006,-7.01142,-0.027845,-0.06555,0.036372
140,-0.418985,0.032322,-6.746861,0.025714,-0.258335,0.025047
141,-0.914585,0.272939,-5.932832,-0.013989,-0.001998,0.026513
142,0.65242,0.232238,-7.109582,-0.014922,-0.132165,0.032908
143,-0.647632,0.264559,-7.538144,-0.024648,0.080205,0.034773
144,0.733823,0.263362,-7.852982,0.005596,-0.084202,0.026913
145,0.439336,0.33878,-6.199785,-0.04783,-0.031309,0.011191
146,0.057461,0.043096,-7.042544,-0.015721,0.135363,0.0437
147,-0.004788,0.393846,-7.771579,0.007994,0.03957,0.012124
148,0.196325,0.280122,-7.703344,-0.018119,-0.100989,-0.00413
149,-0.117316,0.220267,-7.418434,-0.035173,0.007328,0.014522
150,0.233435,0.272939,-7.489063,-0.028778,0.023582,0.030243
151,0.460884,0.123301,-7.718906,-0.018786,-0.022383,0.002398
152,-0.001197,0.199916,-7.595605,-0.012391,-0.003864,0.007594
153,-0.099359,0.020351,-7.094019,-0.018652,-0.020518,0.001066
154,3.189077,-15.518019,-10.20289,0.015055,-0.519469,0.014123
155,-0.848745,-6.499061,-7.374141,-0.032642,-0.016787,0.039436
156,0.948104,-2.213439,-7.613562,-0.075809,0.06555,0.107917
157,-1.801637,-3.898957,-5.188235,-0.090997,0.321087,0.102188
158,2.124854,1.946486,-8.443152,0.08287,-0.157746,0.055291
159,-1.198298,1.140837,-6.309918,0.049828,-0.362256,0.075542
160,0.630872,0.403423,-9.003395,0.013456,-0.196783,0.076608
161,0.805649,0.336385,-9.070433,-0.052626,-0.143757,0.094727
162,-0.465672,0.464475,-8.825027,-0.048496,0.116044,0.061286
163,0.208296,0.418985,-7.677008,-0.03957,0.074476,0.105786
164,1.301249,0.867898,-7.413646,0.017453,0.139626,0.107518
165,2.919729,0.509965,-11.02889,-0.00413,0.689072,0.066616
166,1.620875,0.328006,-7.760805,0.00866,-0.022383,0.092995
167,0.712275,0.465672,-8.031349,-0.065417,0.377577,0.068747
168,0.610521,0.302867,-7.383718,-0.026913,0.096326,0.051294
169,-0.283713,0.070629,-6.206968,-0.025447,0.161343,0.091796
170,-0.709881,0.232238,-7.147889,0.048896,-0.196516,0.068081
171,-0.027533,0.37589,-7.715315,-0.048629,0.03424,0.045698
172,0.525527,0.319626,-9.002198,-0.005329,-0.160277,0.022516
173,-0.274136,0.480037,-6.216545,-0.014789,0.216234,0.019319
174,-1.024718,0.152032,-6.375759,-0.025181,0.576891,0.030243
175,0.910994,0.229843,-7.341819,-0.063418,0.03957,0.047697
176,-0.85473,0.383072,-7.521385,-0.035839,0.067149,0.019185
177,-0.588974,0.453701,-5.094861,-0.016254,0.066216,-0.005862
178,1.721431,0.452504,-7.715315,-0.050628,-0.11711,0.004397
179,0.001197,0.225055,-7.315483,-0.0004,-0.09526,0.008127
180,-0.004788,0.351948,-8.730456,-0.02145,0.055957,0.010126
181,-0.288501,-0.535104,-7.746439,0.003331,-0.321354,0.035972
182,0.663194,-4.222175,-8.147469,-0.028378,0.003064,0.163208
183,-1.082179,-3.143587,-6.736086,-0.033441,-0.114579,0.124305
184,0.047884,-1.126472,-7.674613,0.027446,-0.514139,0.080205
185,-0.215478,2.37026,-7.953538,0.035839,-0.089665,0.005329
186,-0.730232,0.568623,-10.087969,0.044233,0.041168,0.0433
187,0.23942,0.852336,-7.145495,-0.023848,0.00373,0.037838
188,-1.450886,0.318429,-5.683835,-0.052493,0.079539,0.039969
189,-0.213084,0.624887,-5.133168,-0.022516,-0.019718,0.049828
190,-0.972046,0.39624,-7.195773,0.005196,0.186923,0.081937
191,0.342371,0.470461,-9.150639,0.024914,-0.091663,0.064617
192,-0.636858,0.361524,-6.856994,-0.001466,0.013989,0.057556
193,0.949301,0.320823,-7.17662,-0.046764,0.05609,0.033175
194,0.298078,0.232238,-8.851364,0.002398,0.253139,0.043167
195,1.201889,0.2478,-7.730877,-0.002398,-0.36159,0.010925
196,-1.207875,0.483629,-7.12275,-0.064217,0.069014,0.061286
197,0.275333,0.600945,-9.642648,0.020917,-0.109783,0.022116
198,0.105345,0.31364,-7.521385,-0.025847,-0.161609,0.047164
199,0.639252,0.312443,-7.13951,-0.039037,-0.140292,0.010925
200,0.110133,0.395043,-6.946776,0.009593,-0.14802,-0.006262
201,-0.658405,11.291056,-6.558916,-0.000266,-0.054758,0.011724
202,-0.025139,8.237251,-7.009026,-0.013856,-0.0433,-0.005196
203,-0.023942,-3.473987,-7.474698,-0.034374,-0.048763,-0.007328
204,-0.29329,1.543063,-7.107188,-0.006395,0.03877,0.012124
205,0.257377,3.511097,-7.633912,-0.011858,-0.026247,-0.001332
206,0.223858,4.442441,-7.690176,-0.012257,0.197982,-0.069547
207,0.907402,0.750582,-7.65546,0.015055,-0.089665,-0.012657
208,0.107739,-0.924162,-7.970297,-0.053292,0.057156,-0.021983
209,0.144849,0.92895,-7.705738,-0.010792,-0.068614,-0.038637
210,0.302867,-3.689465,-8.010999,-0.018386,-0.040636,-0.063018
211,0.0826,-3.306392,-7.442376,-0.026247,-0.009726,-0.013856
212,0.124498,0.062249,-7.424419,-0.019985,-0.008527,-0.012124
213,0.055067,-1.327585,-7.517793,-0.017453,0.012657,-0.006795
214,-0.700304,-1.681927,-7.231686,-0.021983,0.029577,-0.072478
215,-3.756502,0.654814,-7.155072,-0.092596,0.031043,-1.941312
216,2.325967,0.059855,-8.275558,-0.090064,-0.051294,-1.872698
217,-0.725443,0.527921,-6.040571,-0.090464,-0.04743,-1.714953
218,0.922965,1.323994,-6.302736,-0.122573,-0.121107,-2.702063
219,-1.9405,2.331953,-7.053318,-0.090464,0.011991,-1.949306
220,2.389413,1.035492,-6.426037,-0.099524,-0.110582,-2.103322
221,-1.17675,0.960075,-7.773973,-0.065417,0.069813,-1.676715
222,-3.246537,2.230199,-8.110358,-0.153482,0.67375,-2.633449
223,1.898602,-0.408211,-8.267179,-0.109516,-0.227825,-1.583054
224,1.519121,-1.496376,-7.162254,-0.065283,0.088599,-1.104887
225,-0.00838,1.329979,-7.269993,-0.024381,-0.110848,-0.019185
226,-0.398635,0.788889,-7.261614,-0.018786,-0.129501,-0.027046
227,-0.142455,1.018733,-7.171831,-0.025314,0.020384,-0.019851
228,-0.548272,-2.144008,-7.258022,-0.02638,0.085401,-0.012257
229,-0.392649,-1.844732,-7.137115,-0.021051,0.064884,-0.018253
230,-0.174777,-2.042254,-7.410054,-0.017853,-0.018919,-0.003064
231,0.214281,-4.374207,-7.486669,-0.005862,-0.150551,0.01279
232,-0.280122,-4.483143,-7.40766,-0.012524,-0.045965,-0.040103
233,0.76375,2.640805,-7.438785,-0.010792,-0.221031,-0.040236
234,-4.394557,0.11133,-4.958392,-0.124838,1.756654,-1.267695
235,-0.035913,0.475249,-11.11987,-0.10392,0.637778,-1.946908
236,2.116474,3.199851,-8.682572,-0.106185,-0.124704,-2.119976
237,-1.869871,2.677915,-6.696582,-0.070746,-0.325617,-1.072245
238,-3.178303,3.908534,-7.297527,-0.068747,-0.240616,-1.228259
239,-1.18513,0.11971,-7.080852,-0.098191,-0.106452,-2.111049
240,2.126051,-0.143652,-8.577228,-0.058622,0.071279,-1.160444
241,-0.172383,3.160346,-8.090008,-0.104453,-0.128701,-1.760784
242,2.828749,0.776918,-7.787141,-0.050894,0.066482,-0.733438
243,0.062249,0.108936,-7.344213,-0.020118,0.012257,-0.006262
244,0.080206,0.11133,-7.454347,-0.017986,-0.010925,-0.003331
245,0.112527,0.098162,-7.44477,-0.021051,-0.007994,-0.004796
246,0.104148,-0.003591,-7.428011,-0.020651,-0.014922,-0.005862
247,0.104148,-0.203507,-7.448361,-0.020118,-0.012524,-0.005196
248,0.110133,-0.1652,-7.441179,-0.020917,-0.01359,-0.006262
249,0.099359,-0.160412,-7.437588,-0.020518,-0.012657,-0.005596
250,0.100556,-0.158017,-7.445967,-0.020784,-0.014123,-0.005196
251,0.095768,-0.162806,-7.457938,-0.020518,-0.01279,-0.005196
252,0.101754,-0.162806,-7.43639,-0.020784,-0.013057,-0.005596
253,0.094571,-0.147243,-7.451953,-0.020784,-0.014123,-0.005462
254,0.102951,-0.166397,-7.455544,-0.020118,-0.013323,-0.005462
255,0.094571,-0.17358,-7.466318,-0.020518,-0.013323,-0.006262
256,0.09098,-0.154426,-7.451953,-0.021317,-0.012524,-0.004796
257,0.087388,-0.154426,-7.426814,-0.020917,-0.013323,-0.005329
258,0.080206,-0.161609,-7.463924,-0.021051,-0.01279,-0.005462
259,0.084994,-0.152032,-7.457938,-0.020251,-0.013323,-0.005995
260,0.080206,-0.152032,-7.445967,-0.019452,-0.01319,-0.005995
261,0.104148,-0.158017,-7.430405,-0.020384,-0.013323,-0.005729
262,0.089783,-0.172383,-7.463924,-0.019985,-0.01279,-0.005729
263,0.087388,-0.181959,-7.466318,-0.019851,-0.013057,-0.005862
264,0.093374,-0.166397,-7.457938,-0.020118,-0.013456,-0.005995
265,0.095768,-0.159214,-7.432799,-0.020384,-0.013856,-0.005196
266,-0.351948,-0.096965,-7.247249,-0.022783,-0.055824,-0.00493
267,-0.15682,-1.932121,-6.588843,-0.02225,-0.042634,-0.019718
268,-0.148441,-0.843956,-7.310695,-0.018919,-0.049828,0.015721
269,-0.481235,-2.126051,-7.175423,-0.034507,0.013456,0.014522
270,0.987608,-1.587356,-8.091205,-0.033441,-0.100989,-0.003198
271,0.387861,-3.596091,-7.424419,-0.018253,-0.072877,0.008926
272,0.241814,-3.86903,-8.033744,-0.019985,-0.122839,0.069147
273,-0.161609,1.520318,-9.069236,-0.081671,0.190254,0.0874
274,-2.181118,0.153229,-6.655881,-0.042634,0.278853,0.100323
275,-0.001197,0.481235,-8.25401,-0.013456,0.070613,0.096326
276,-2.234987,0.565032,-4.897339,0.005329,0.40409,0.064351
277,-0.032322,0.645237,-6.961142,0.023582,0.101522,0.054358
278,0.671574,0.281319,-8.469488,0.01279,-0.665623,0.028511
279,-0.003591,0.611719,-6.749255,-0.044899,0.280985,0.070346
280,1.697489,0.250194,-8.772355,-0.072211,0.124971,0.111381
281,-1.46166,-0.020351,-7.193379,-0.135496,-0.345868,0.056623
282,0.063446,0.341174,-6.690597,0.019718,-0.173334,0.049695
283,-0.113725,0.438139,-8.036138,-0.050761,0.031709,0.066882
284,2.32477,0.732626,-11.540052,0.005063,0.074343,0.055158
285,-0.549469,0.041899,-7.217321,-0.022116,-0.106185,0.023449
286,0.355539,0.248997,-7.433996,0.003331,0.102588,0.015455
287,-1.42455,-0.093374,-7.704541,-0.010792,-0.119375,0.027979
288,0.53271,0.178368,-8.974665,0.015322,-0.197582,0.007594
289,1.405396,2.833538,-10.123882,-0.077541,-0.290044,-0.007194
290,0.624887,-0.280122,-7.756016,-0.012124,-0.08327,0.011191
291,-0.17358,-2.624045,-7.116765,-0.051694,0.095394,-0.023848
292,0.039504,-0.700304,-7.530962,-0.007594,-0.032375,-0.002931
293,0.266953,2.889802,-7.61835,-0.020651,-0.093129,-0.002798
294,0.116119,-0.488417,-7.442376,-0.023315,0.020518,-0.007594
295,-0.05387,0.184354,-7.65546,-0.005462,0.05196,-0.009992
296,0.15682,1.725022,-7.37055,-0.017853,0.043833,-0.004397
297,0.381875,2.164358,-7.693767,-0.025314,-0.046098,-0.029711
298,0.36751,3.884592,-7.863756,0.006395,-0.216234,-0.033708
299,0.671574,5.774815,-6.678626,-0.07874,0.054758,0.010259
300,0.791284,1.777695,-8.334216,-0.058089,0.923559,0.11711
301,1.788469,-5.414487,-10.55843,0.001599,-0.396763,0.045299
302,-1.252167,-3.126827,-7.571663,-0.036772,-0.170936,0.113113
303,-1.284489,1.319205,-6.852205,0.011058,0.307364,-0.002265
304,-0.339977,-2.363077,-9.504981,-0.030776,-0.509077,-0.301636
305,0.460884,-0.529119,-6.830657,0.0004,-0.202112,-0.988443
306,-0.265756,-1.206678,-8.289924,-0.091397,-0.559038,-0.198515
307,1.776498,-0.714669,-8.772355,-0.03504,-0.093129,-0.025181
308,2.047042,-0.452504,-8.2995,-0.029977,0.128568,-0.040902
309,0.845153,-1.018733,-11.101913,-0.049296,0.273524,-0.002132
310,0.843956,-0.602142,-7.212533,-0.050894,-0.053426,-0.045565
311,-1.096544,-0.618901,-6.475119,-0.009326,0.011191,-0.032642
312,-0.063446,-0.476446,-6.831854,-0.038637,0.548247,-0.057423
313,0.496797,-0.573411,-5.439626,-0.021983,-0.018652,-0.012391
314,0.685939,-0.590171,-7.603985,-0.033708,-0.03877,-0.026113
315,-0.415394,-0.45011,-6.008249,-0.049029,0.067149,-0.011591
316,0.166397,-0.5782,-7.382521,-0.005329,-0.064617,-0.020917
317,-0.703895,-0.839168,-7.682993,-0.014389,0.216634,-0.016387
318,0.171185,-0.600945,-7.902063,-0.025447,0.059954,0.018386
319,-0.014365,-0.457293,-6.87495,-0.022783,-0.103654,-0.006395
320,0.068235,-0.499191,-7.505822,-0.019052,-0.054625,-0.018919
321,0.191536,-0.469264,-7.687782,-0.022649,-0.069946,-0.005462
322,0.001197,-0.446519,-7.60997,-0.021983,0.000799,-0.021184
323,1.604115,5.990293,-8.434772,-0.01732,-0.300703,-0.033974
324,-0.588974,5.713762,-6.815095,0.022783,0.092596,-0.023582
325,-0.353145,3.508703,-6.999449,-0.000799,0.195717,0.02145
326,-1.114501,-1.692701,-6.936002,-0.007328,0.059554,-0.01279
327,-1.22224,-8.962694,-5.864597,-0.00866,0.251807,-0.022916
328,-0.019154,-5.992687,-7.267599,-0.00906,0.094594,-0.009992
329,0.052672,-3.936068,-7.445967,-0.013057,-0.055957,-0.015588
330,0.043096,-1.853112,-7.358579,-0.016387,-0.023182,-0.008527
331,0.122104,-1.170765,-7.471107,-0.02185,-0.019052,-0.006795
332,-0.014365,-2.451663,-7.374141,-0.024781,0.0004,-0.005329
333,0.707487,-2.305616,-8.074445,-0.014389,-0.115911,0.00906
334,-0.246603,-2.474407,-7.785944,-0.056623,-0.079939,0.063418
335,-0.925359,-6.448782,-7.128736,-0.029577,-0.046631,0.061819
336,-0.816423,-1.914164,-6.491878,-0.049828,-0.064484,0.095926
337,1.236605,2.227805,-7.504625,-0.02598,0.259801,0.084335
338,0.169988,5.2026,-8.196549,-0.060087,0.295374,0.101123
339,-0.820014,3.933673,-6.918046,-0.026113,0.140559,0.020118
340,-0.32202,-0.621295,-7.024588,-0.027579,0.049296,-0.005196
341,-0.28491,-1.693898,-7.465121,-0.011191,-0.057289,-0.025047
342,0.251391,2.509123,-7.456741,-0.007194,-0.032109,-0.013723
343,0.154426,0.815226,-7.322666,-0.037438,-0.158145,0.005196
344,0.377087,-1.647211,-8.038532,-0.017054,0.052893,0.010392
345,0.349553,0.542287,-7.375339,-0.020518,-0.03957,-0.014389
346,0.556652,3.62123,-7.615956,-0.015455,0.010925,-0.007194
347,0.196325,4.55018,-7.454347,-0.025847,0.000133,-0.011458
348,1.674744,5.161899,-7.983466,-0.025314,-0.043966,-0.045032
349,0.323217,2.111686,-8.158242,0.020118,0.058622,-0.029178
350,-2.826355,3.630807,-5.993884,-0.042101,-0.019585,-0.008127
351,-0.226252,5.055357,-5.33907,-0.072877,-0.329214,0.040103
352,1.735796,-1.073799,-8.710106,-0.019851,-0.018786,-0.057689
353,-2.454057,-8.904037,-7.997831,0.007594,0.527329,0.09073
354,0.318429,-7.328651,-7.25922,-0.019185,0.147354,0.007994
355,0.125696,-4.71538,-7.497443,-0.015455,0.050761,-0.006395
356,-0.041899,-1.13964,-7.394492,-0.021717,0.00866,0.000799
357,0.007183,-0.768539,-7.560889,-0.023982,-0.021051,-0.001066
358,0.590171,0.050278,-7.199365,-0.033441,0.001998,-0.014522
359,-0.272939,0.369904,-7.202956,-0.043966,-0.037971,0.020118
360,0.1652,0.152032,-7.334637,-0.02145,-0.041435,0.003864
361,0.219069,0.11971,-7.577648,-0.020251,-0.037971,-0.003198
362,0.016759,0.058658,-7.390901,-0.020651,-0.014389,0.001199
363,0.07422,0.089783,-7.418434,-0.019185,-0.022516,-0.006928
364,-0.050278,0.114922,-7.460332,-0.024381,-0.013856,0.002398
365,0.07422,0.11971,-7.420828,-0.022649,-0.008394,-0.004663
366,0.088585,0.00838,-7.45315,-0.021583,-0.009992,-0.005063
367,0.070629,-0.149638,-7.431602,-0.020384,-0.013723,-0.005596
368,0.056264,-0.159214,-7.454347,-0.020384,-0.012257,-0.005063
369,0.092177,-0.158017,-7.467515,-0.020251,-0.012923,-0.005063
370,0.073023,-0.153229,-7.456741,-0.020118,-0.013723,-0.005596
371,0.096965,-0.153229,-7.437588,-0.022116,-0.012524,-0.005462
372,0.058658,-0.154426,-7.449559,-0.020784,-0.013989,-0.006129
373,0.075417,-0.153229,-7.435194,-0.020651,-0.01319,-0.005462
374,0.07422,-0.140061,-7.439982,-0.020118,-0.013456,-0.005596
375,0.070629,-0.158017,-7.438785,-0.020651,-0.013057,-0.005995
376,0.068235,-0.158017,-7.437588,-0.021051,-0.013456,-0.005862
377,0.077812,-0.158017,-7.431602,-0.020384,-0.012923,-0.005063
378,0.086191,-0.174777,-7.450756,-0.021184,-0.01279,-0.005329
379,0.084994,-0.144849,-7.442376,-0.020651,-0.013323,-0.005063
380,0.068235,-0.152032,-7.447165,-0.021317,-0.013323,-0.005329
381,0.079009,-0.135272,-7.445967,-0.020251,-0.012923,-0.005462
382,0.089783,-0.168791,-7.425617,-0.020651,-0.013989,-0.004796
383,0.064643,-0.148441,-7.455544,-0.020784,-0.01279,-0.005462
