Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
27,-0.424971,-0.120907,-7.432799,-0.020518,-0.011724,-0.006662
28,-0.454898,-0.116119,-7.412448,-0.020384,-0.010525,-0.005995
29,-0.439336,-0.125696,-7.400477,-0.020251,-0.012524,-0.005329
30,-0.446519,-0.108936,-7.395689,-0.020251,-0.011858,-0.006129
31,-0.438139,-0.105345,-7.405266,-0.020518,-0.012124,-0.005995
32,-0.432153,-0.123301,-7.402872,-0.019319,-0.011191,-0.005196
33,-0.428562,-0.118513,-7.394492,-0.019585,-0.012124,-0.005862
34,-0.424971,-0.132878,-7.399281,-0.020784,-0.012124,-0.006262
35,-0.429759,-0.098162,-7.405266,-0.020917,-0.011325,-0.005329
36,-0.427365,-0.126893,-7.411252,-0.019718,-0.011858,-0.005729
37,-0.468066,-0.126893,-7.418434,-0.020251,-0.012124,-0.005462
38,-0.448913,-0.104148,-7.419631,-0.019851,-0.012124,-0.00493
39,-0.44173,-0.110133,-7.411252,-0.020118,-0.011458,-0.004663
40,-0.428562,-0.105345,-7.413646,-0.021184,-0.012391,-0.005596
41,-0.436942,-0.113725,-7.395689,-0.019851,-0.012124,-0.005462
42,-0.439336,-0.110133,-7.426814,-0.019985,-0.011991,-0.005862
43,-0.440533,-0.112527,-7.382521,-0.020651,-0.011991,-0.007194
44,-0.423774,-0.114922,-7.401675,-0.020518,-0.012391,-0.005329
45,-0.422577,-0.12809,-7.410054,-0.021051,-0.011991,-0.005462
46,-0.45011,-0.092177,-7.445967,-0.020251,-0.012257,-0.006928
47,-0.445322,-0.09098,-7.413646,-0.020651,-0.012257,-0.005862
48,-0.427365,-0.096965,-7.40766,-0.020518,-0.01319,-0.005729
49,-0.427365,-0.124498,-7.413646,-0.020784,-0.012124,-0.006528
50,-0.429759,-0.101754,-7.420828,-0.019718,-0.011858,-0.006129
51,-0.418985,-0.129287,-7.422025,-0.019718,-0.011724,-0.006662
52,-0.417788,-0.114922,-7.413646,-0.019452,-0.011991,-0.006262
53,-0.429759,-0.104148,-7.439982,-0.020118,-0.011724,-0.005995
54,-0.435745,-0.107739,-7.398083,-0.020251,-0.010925,-0.006928
55,-0.426168,-0.107739,-7.410054,-0.020651,-0.011991,-0.006262
56,-0.456095,-0.124498,-7.406463,-0.019319,-0.010925,-0.005862
57,-0.423774,-0.114922,-7.420828,-0.019985,-0.013456,-0.005462
58,-0.42138,-0.112527,-7.43639,-0.019985,-0.012257,-0.006129
59,-0.423774,-0.129287,-7.422025,-0.020251,-0.012524,-0.006528
60,-0.433351,-0.11971,-7.408857,-0.020384,-0.011325,-0.005729
61,-0.434548,-0.107739,-7.395689,-0.019851,-0.011991,-0.005995
62,-0.435745,-0.117316,-7.43639,-0.020518,-0.012391,-0.005596
63,-0.422577,-0.108936,-7.426814,-0.020384,-0.012124,-0.005596
64,-0.434548,-0.100556,-7.420828,-0.020384,-0.012524,-0.006528
65,-0.423774,-0.125696,-7.408857,-0.019319,-0.012657,-0.005596
66,-0.427365,-0.113725,-7.406463,-0.019851,-0.011724,-0.004397
67,-0.416591,-0.112527,-7.398083,-0.020784,-0.012391,-0.005862
68,-0.447716,-0.126893,-7.418434,-0.020251,-0.011724,-0.005596
69,-0.42138,-0.125696,-7.400477,-0.019985,-0.013057,-0.005596
70,-0.44173,-0.118513,-7.448361,-0.020917,-0.011858,-0.006262
71,-0.442927,-0.118513,-7.393295,-0.020251,-0.011325,-0.006129
72,-0.435745,-0.101754,-7.406463,-0.020651,-0.011858,-0.005063
73,-0.438139,-0.113725,-7.414843,-0.020251,-0.011991,-0.005995
74,-0.426168,-0.106542,-7.418434,-0.019985,-0.011191,-0.006262
75,-0.439336,-0.117316,-7.424419,-0.019185,-0.012524,-0.005995
76,-0.44173,-0.125696,-7.425617,-0.020518,-0.012124,-0.005596
77,-0.423774,-0.123301,-7.384915,-0.019585,-0.012124,-0.006129
78,-0.42138,-0.129287,-7.402872,-0.019319,-0.012124,-0.005063
79,-0.428562,-0.112527,-7.396886,-0.020917,-0.011591,-0.006395
80,-0.423774,-0.125696,-7.396886,-0.019585,-0.012524,-0.005462
81,-0.432153,-0.120907,-7.40766,-0.020518,-0.011458,-0.006662
82,-0.427365,-0.126893,-7.404069,-0.019185,-0.012257,-0.006795
83,-0.448913,-0.108936,-7.431602,-0.020251,-0.011991,-0.005862
84,-0.42138,-0.131681,-7.435194,-0.019985,-0.012391,-0.005862
85,-0.424971,-0.11971,-7.413646,-0.020118,-0.012124,-0.005063
86,-0.422577,-0.114922,-7.401675,-0.019585,-0.011591,-0.005862
87,-0.436942,-0.113725,-7.419631,-0.020784,-0.013057,-0.00493
88,-0.44173,-0.106542,-7.424419,-0.019319,-0.015855,-0.005063
89,-0.438139,-0.100556,-7.412448,-0.020251,-0.011991,-0.005329
90,-0.427365,-0.12809,-7.405266,-0.020784,-0.011724,-0.005729
91,-0.42138,-0.124498,-7.418434,-0.020384,-0.012124,-0.005596
92,-0.438139,-0.113725,-7.380127,-0.019851,-0.01279,-0.005196
93,-0.424971,-0.112527,-7.402872,-0.020118,-0.013057,-0.005862
94,-0.426168,-0.112527,-7.40766,-0.019585,-0.011591,-0.006129
95,-0.442927,-0.12809,-7.411252,-0.020118,-0.011858,-0.005862
96,-0.433351,-0.108936,-7.402872,-0.020784,-0.011591,-0.005862
97,-0.426168,-0.107739,-7.429208,-0.020384,-0.012923,-0.006129
98,-0.442927,-0.116119,-7.41604,-0.020518,-0.011325,-0.005995
99,-0.424971,-0.118513,-7.405266,-0.020384,-0.011991,-0.005596
100,-0.440533,-0.096965,-7.402872,-0.020651,-0.012923,-0.006129
101,-0.438139,-0.125696,-7.420828,-0.019718,-0.012257,-0.006262
102,-0.422577,-0.11133,-7.422025,-0.020651,-0.011724,-0.005329
103,-0.426168,-0.11971,-7.424419,-0.019985,-0.012124,-0.006262
104,-0.413,-0.118513,-7.40766,-0.020518,-0.011991,-0.005995
105,-0.5782,-1.165976,-7.074866,-0.127502,-0.107251,-0.027579
106,-0.268151,0.250194,-7.56448,-0.024115,0.025047,0.002132
107,-0.153229,1.066617,-7.813477,0.130966,0.108583,0.288446
108,0.37589,-2.634819,-7.587225,-0.023715,-0.087533,-0.003997
109,-0.372298,0.114922,-7.364564,-0.014522,-0.027446,-0.012524
110,-0.287304,-0.015562,-7.412448,-0.019585,-0.008793,-0.004663
111,-0.25618,-0.102951,-7.43639,-0.020118,-0.014522,-0.005729
112,-0.253785,-0.126893,-7.442376,-0.020251,-0.013323,-0.005729
113,-0.25618,-0.130484,-7.445967,-0.019718,-0.012923,-0.005596
114,-0.270545,-0.160412,-7.40766,-0.021317,-0.012391,-0.006928
115,-0.265756,-0.152032,-7.399281,-0.020251,-0.012923,-0.005462
116,-0.281319,-0.135272,-7.426814,-0.019585,-0.012923,-0.00493
117,-0.250194,-0.150835,-7.437588,-0.019718,-0.012257,-0.005596
118,-0.198719,1.519121,-7.953538,-0.063818,0.007594,-0.105119
119,0.319626,-0.28491,-6.398504,-0.020518,0.010925,0.046897
120,-0.152032,-0.269348,-7.611167,0.0437,-0.202378,0.064217
121,-0.003591,0.497994,-8.076839,0.063285,-0.267262,-0.061153
122,-0.827197,0.002394,-7.054515,0.005596,-0.405556,-0.134564
123,-0.893037,0.301669,-5.655105,-0.114845,0.777671,-0.041035
124,-0.555455,0.025139,-6.186617,-0.009726,0.059821,0.062752
125,-1.282095,0.360327,-8.505402,-0.064217,0.085268,-0.117643
126,-0.609324,-0.997185,-8.342596,-0.110982,0.173067,0.070879
127,0.417788,-0.251391,-7.973889,-0.052227,0.298704,0.133231
128,-0.608127,-0.666785,-4.493917,0.033574,-0.345335,-0.022916
129,-3.343503,-0.962469,-7.189788,0.017587,0.236885,0.031043
130,-0.351948,-2.360683,-6.569689,-0.007594,0.281118,-0.048096
131,0.707487,-0.56144,-7.751228,-0.087799,-0.358126,-0.014789
132,-0.00838,0.44173,-7.584831,0.002931,0.034907,0.002798
133,-0.301669,-0.270545,-7.465121,-0.017986,0.00413,-0.007594
134,-0.251391,-0.238223,-7.37055,-0.019185,-0.023848,-0.006262
135,-0.220267,-0.142455,-7.406463,-0.020384,-0.012923,-0.005462
136,-0.223858,-0.166397,-7.455544,-0.019585,-0.011724,-0.005196
137,-0.229843,-0.172383,-7.420828,-0.020917,-0.012124,-0.005729
138,-0.238223,-0.17358,-7.394492,-0.021317,-0.011991,-0.006795
139,-0.219069,-0.166397,-7.426814,-0.018652,-0.012391,-0.005729
140,-0.199916,-0.15682,-7.414843,-0.020784,-0.012257,-0.004796
141,-0.223858,-0.171185,-7.438785,-0.020251,-0.011191,-0.005196
142,-0.233435,-0.180762,-7.426814,-0.020518,-0.010925,-0.005995
143,-0.21069,-0.158017,-7.448361,-0.019718,-0.011591,-0.005729
144,-0.23942,-0.153229,-7.442376,-0.020384,-0.012124,-0.007194
145,-0.235829,-0.192733,-7.429208,-0.020917,-0.011591,-0.005462
146,-0.246603,-0.198719,-7.451953,-0.020384,-0.012257,-0.005063
147,-0.225055,-0.184354,-7.431602,-0.020384,-0.011724,-0.005729
148,-0.081403,0.089783,-7.497443,-0.02145,-0.027046,-0.003198
149,0.377087,-0.525527,-7.686584,-0.033841,0.02185,-0.04783
150,-0.679953,2.327164,-6.25964,-0.04823,0.336809,-0.034507
151,-3.705027,1.295263,-6.34224,0.027845,0.998435,-0.175066
152,4.022259,5.416882,-9.750386,0.127369,3.040071,0.348799
153,0.758962,4.303577,6.919243,-0.168671,-0.879726,-0.299504
154,0.650026,-0.203507,1.63524,-0.410219,-0.398228,-0.404757
155,0.653617,-1.496376,-7.125144,0.315092,-0.758219,-0.589681
156,-0.138864,-0.395043,-1.25097,-0.146821,-0.594877,-0.310429
157,-1.177947,-1.199495,-4.000711,-0.421677,1.082637,-0.143357
158,-2.966416,-1.417367,-9.873688,0.103121,-0.008527,-0.072211
159,0.580594,-2.682703,-6.335058,0.002931,0.055424,0.167072
160,-0.531513,-0.995988,-6.70975,-0.004397,0.057822,0.030776
161,-0.243011,-0.560243,-7.388506,-0.02558,0.102188,-0.016387
162,-0.423774,0.68115,-6.828263,-0.020384,0.019985,-0.019185
163,-0.141258,0.306458,-7.417237,-0.018253,0.010126,-0.008394
164,-0.160412,-0.748188,-7.445967,-0.017187,-0.016387,-0.006129
165,-0.132878,-0.190339,-7.428011,-0.020651,-0.013057,-0.005596
166,-0.096965,-0.092177,-6.921637,-0.018253,0.010792,-0.006795
167,-0.171185,0.32202,-7.639898,0.019718,-0.166672,0.008926
168,1.351527,1.353921,-8.955511,0.074476,-0.084335,0.049429
169,1.127669,9.985018,-1.466449,-0.17027,0.006528,0.192253
170,-0.489614,0.434548,1.022324,0.164807,-1.097026,-0.537455
171,-1.273715,-2.559402,-18.525135,0.685874,3.726478,-0.304567
172,2.783259,-0.347159,2.825158,1.00483,4.178931,-0.002132
173,-6.670246,-2.232593,-8.476671,0.272991,4.255539,0.263132
174,-12.376825,-2.262521,2.191892,0.420478,1.189622,-0.256337
175,-1.905785,-0.27653,-1.438915,-0.194784,0.75289,-0.585685
176,-0.456095,-1.315614,-7.744045,-0.027845,0.448723,0.01319
177,0.241814,-1.667562,-7.730877,-0.011591,-0.075009,0.014256
178,0.385466,-0.661997,-7.46153,0.006395,0.081937,-0.01319
179,0.282516,-0.518345,-7.419631,-0.023049,-0.043167,-0.00493
180,0.013168,-0.535104,-7.189788,-0.070479,-0.022649,0.025847
181,0.32202,0.372298,-7.557298,-0.041302,-0.081271,-0.003864
182,0.264559,0.314838,-7.471107,-0.021051,0.051028,-0.006795
183,0.174777,-0.426168,-7.472303,-0.023049,-0.01732,-0.005995
184,0.169988,-0.148441,-7.457938,-0.020784,-0.011724,-0.006129
185,0.140061,-0.227449,-7.447165,-0.020251,-0.012124,-0.005995
186,0.143652,-0.222661,-7.460332,-0.020917,-0.012657,-0.004796
187,0.169988,1.927332,-7.686584,-0.030243,0.237285,0.01732
188,-0.387861,2.944868,-7.681796,0.125371,-0.003064,-0.033175
189,1.169568,1.879448,-7.029376,-0.110848,-1.10049,-0.122706
190,-7.673417,-1.417367,-11.84651,-0.391833,4.365588,-0.292975
191,-1.766921,1.567005,8.234857,0.062086,1.038271,-0.645106
192,3.22499,-0.209493,-14.167688,-0.184525,1.035606,-1.133798
193,5.516241,0.223858,-19.6133,-0.024648,0.102855,-0.642175
194,0.260968,1.653196,-8.517372,-0.029444,-0.144423,-0.206908
195,4.67827,-4.647145,-0.529119,-0.213969,2.51021,-0.432735
196,11.044453,-2.831144,-19.369091,-0.223562,-0.140559,0.007994
197,-3.119645,-1.294066,-3.910928,-0.179995,-4.224629,0.046231
198,-5.865794,-0.89184,-7.208941,-0.031309,-0.697732,0.030377
199,-4.442441,-1.389834,-2.211045,0.027312,1.058123,-0.094994
200,-3.329138,-0.663194,-4.453215,-0.163208,4.365588,-0.093528
201,3.080141,-1.900996,-19.6133,0.424874,-4.365721,0.562103
202,-2.826355,0.381875,-4.802769,0.078473,0.073677,-0.046498
203,-1.369483,-0.391452,-5.768829,-0.057689,0.414482,0.027046
204,0.452504,-0.52433,-3.524265,-0.081937,-0.060487,0.016121
205,0.023942,-0.579397,-6.907272,-0.008793,-0.070879,0.04823
206,0.946907,-0.867898,-8.987833,0.035173,0.142291,0.00866
207,-0.693121,-0.410606,-5.995081,0.077141,0.007061,0.067149
208,-0.146046,0.448913,-7.237672,0.040236,-0.462712,0.040103
209,1.910573,2.383428,-7.530962,-0.060487,0.166939,-0.168937
210,-1.74657,-0.798466,-5.977125,-0.102588,0.463112,-0.104587
211,-0.190339,-1.189918,-7.745243,-0.020917,-0.068081,-0.001332
212,-0.011971,5.021838,-7.509414,-0.048629,-0.142291,-0.005462
213,0.60693,-4.444836,-8.634688,-0.007861,0.00493,-0.009193
214,-1.00317,-1.927332,-9.045294,0.014256,-0.25687,0.069813
215,3.197456,-3.651158,-11.597513,0.039836,0.014123,-0.023582
216,-5.710171,0.023942,-7.3083,-0.030243,-0.891583,0.163075
217,-0.395043,-3.512294,-4.377798,-0.067415,3.187291,-0.021583
218,1.92853,3.280056,-10.970232,-0.01359,0.106052,0.177597
219,-3.326743,2.651578,-8.826224,-0.072744,0.074609,-0.143757
220,-1.78368,3.497929,-2.108095,-0.133897,0.622856,0.144023
221,0.299275,2.528277,-11.48738,0.033041,0.09606,0.048763
222,-0.089783,-0.954089,-9.871294,0.023848,-1.534424,0.227026
223,-3.178303,0.417788,-5.159505,0.004263,-0.01359,-0.039703
224,-0.172383,2.170344,-5.457583,-0.045032,-0.212904,-0.077674
225,1.404199,4.031836,-7.9691,-0.010259,-0.277787,0.025181
226,-0.026336,1.836353,-7.769185,-0.010259,0.055025,-0.015455
227,3.011906,0.756568,-8.599973,-0.164407,0.212904,-0.116711
228,-0.484826,2.030283,-10.986992,-0.105786,-0.956734,0.05649
229,3.797204,1.835156,-3.481169,-0.060221,-0.975786,-0.081271
230,-6.35062,1.188721,-2.888604,0.005596,-0.604603,-0.08207
231,5.149928,-3.351882,-17.378313,0.059821,-2.279853,-0.024248
232,-3.00592,-5.777209,-6.041768,-0.023182,0.225028,-0.18266
233,-0.545878,-0.775721,-7.37893,0.006928,0.088466,-0.02598
234,-2.173935,0.116119,-6.712144,-0.01692,0.006528,-0.026913
235,-0.381875,-0.457293,-7.16824,0.022516,-0.21357,-0.004263
236,-0.086191,-0.960075,-7.499837,-0.018386,-0.021983,-0.014256
237,-1.655591,-0.237026,-7.358579,-0.114446,0.313893,0.042368
238,-9.540894,2.791639,0.232238,-0.071012,2.857943,0.893848
239,8.932767,2.483984,-19.6133,-0.196649,-0.812444,1.492723
240,-5.403713,2.562993,-3.116054,0.095394,-1.624222,1.376279
241,12.604275,1.520318,-10.691308,-0.661093,-4.365721,1.223729
242,-0.071826,-0.15682,-4.322731,-0.150818,-1.430504,-0.109116
243,-5.552154,-1.868674,-15.480908,0.3051,2.50941,-0.167205
244,-0.981623,-0.5782,-3.691859,-0.065417,0.46511,-0.097925
245,-1.648408,-0.882263,-9.728839,0.093129,-0.395963,-0.050495
246,0.355539,-1.084573,-6.234501,0.011724,0.87493,-0.072611
247,-0.676362,-0.417788,-6.206968,0.16534,-0.355328,-0.03917
248,1.587356,-0.848745,-6.904878,0.014522,-0.179462,0.038637
249,1.059434,-0.703895,-7.070077,0.080205,-0.421277,0.011591
250,-0.317232,-0.17358,-5.288792,0.112447,-0.12244,-0.074609
251,-0.323217,-1.407791,-6.83784,-0.025447,-0.062352,0.006528
252,-0.756568,0.460884,-6.88333,-0.064351,0.389835,-0.001466
253,0.372298,-0.7434,-7.129933,-0.049562,0.014789,-0.019851
254,-0.143652,-0.044293,-7.468712,0.063951,-0.1736,-0.00373
255,-0.03711,-1.551443,-8.258799,-0.10392,0.274323,-0.01772
256,0.633266,-1.482011,-8.457518,-0.031176,-0.042234,0.026913
257,-0.270545,-1.528698,-7.226898,-0.042234,-0.013723,0.013456
258,-0.89184,-0.702698,-6.572083,-0.066216,0.003331,0.32162
259,0.181959,1.134852,-9.437943,-0.584485,-0.037571,0.176132
260,-0.70629,1.225831,-7.44477,-0.946874,0.029711,0.442194
261,-0.011971,0.591368,-6.980295,-0.939946,-0.229424,0.974587
262,1.18513,2.686294,-7.11437,-0.555841,-0.316957,0.905839
263,0.227449,3.031059,-6.323087,-0.211438,-0.250208,0.347067
264,-0.233435,4.613626,-6.347029,-0.089531,-0.009193,0.201046
265,-0.043096,3.072958,-5.923255,0.29604,-0.140292,0.261933
266,-0.258574,2.115277,-7.323863,0.55251,-0.147487,0.348666
267,-0.204704,1.873463,-7.686584,0.330946,-0.144689,0.409286
268,-0.81762,1.539472,-7.418434,0.170669,-0.210772,0.692936
269,-0.444124,0.641646,-8.002619,-0.09193,-0.205842,1.01389
270,-0.250194,1.780089,-7.417237,-0.290577,-0.218632,1.253573
271,0.262165,2.953248,-6.453571,-0.072345,-0.390767,1.305799
272,0.280122,0.887052,-6.338649,0.444593,-0.602338,0.924758
273,-2.024297,2.082955,-6.378153,0.634047,0.289778,0.821104
274,-0.052672,1.042675,-6.859388,0.746628,-0.249542,1.117943
275,-0.519542,-0.398635,-7.052121,1.192686,-0.025181,0.972055
276,0.587777,-1.430536,-9.466674,0.277121,-0.537988,0.634047
277,-1.323994,0.031125,-6.892907,-0.002398,0.001199,-0.081937
278,0.001197,1.599327,-6.511032,-0.095793,-0.163874,0.070746
279,0.123301,0.80086,-7.45315,-0.025447,-0.150018,0.012391
280,-2.164358,0.081403,-6.76362,0.01359,-0.064884,-0.042634
281,0.245406,2.273294,-7.157466,-0.101123,-0.015322,-0.084069
282,-0.064643,-0.023942,-7.292738,-0.038637,-0.005862,-0.321753
283,-1.284489,-0.737414,-7.825448,-0.06062,-0.061286,-0.014123
284,-1.365892,-0.271742,-8.075643,-0.362655,-0.054492,0.703328
285,0.155623,-0.017957,-7.779958,-0.894648,0.007727,0.911168
286,0.499191,2.30801,-7.237672,-1.038671,-0.075675,0.501882
287,0.440533,3.055001,-6.089652,-0.911568,-0.104986,0.227426
288,-0.932542,3.651158,-5.015852,-0.193052,-0.042101,0.259801
289,-1.289278,3.041833,-6.670246,0.551844,-0.337741,0.733838
290,-0.877475,3.439271,-8.27077,0.149885,-0.446458,1.374014
291,0.11971,0.90022,-7.313089,-0.267528,-0.496286,1.572662
292,0.343568,3.772065,-6.596025,-0.704793,-0.6086,1.496453
293,-0.271742,3.846285,-5.300763,-0.606868,-0.772741,1.603571
294,-1.46166,3.444059,-5.568913,0.380908,-1.051594,2.018187
295,-1.972822,2.81199,-8.858546,1.192286,-0.721181,2.271326
296,-1.174356,1.356315,-8.409634,0.554508,-1.059455,2.666757
297,1.922544,4.230555,-6.548141,0.155081,-0.909703,2.331946
298,0.325611,3.975572,-8.996213,-0.369317,-0.641908,1.980616
299,0.793678,5.183447,-8.160637,-1.610632,-1.074377,2.227626
300,3.434482,1.856703,6.345831,0.46511,-1.602772,0.135363
301,-4.479551,4.113238,-1.86628,0.284715,0.133364,-0.141225
302,-0.105345,5.257667,-4.406528,0.033441,0.013456,-0.005862
303,0.096965,5.289989,-5.142745,0.009992,0.022916,-0.00493
304,0.191536,5.385756,-5.311536,-0.002531,-0.02225,-0.00906
305,0.875081,7.380127,-4.775235,-0.003464,0.105519,-0.158279
306,-0.422577,6.019023,-3.195062,0.08207,-0.220631,-0.253406
307,0.543484,4.747702,-7.262811,-0.073544,0.454052,-0.049828
308,-0.757765,6.088455,-3.99712,0.196516,-0.138028,-0.055158
309,-0.282516,3.766079,-6.630742,0.459648,0.373047,0.037971
310,-0.612916,3.399766,-4.617218,1.277821,-0.048496,0.270726
311,-0.575805,0.530316,-5.957971,2.406023,-0.118576,0.110715
312,-0.162806,-2.096124,-8.306683,2.356727,-0.034107,0.128435
313,0.840365,-1.33357,-6.428432,0.255671,-0.113513,-0.094727
314,0.472855,-1.164779,-7.228095,-0.010126,-0.09073,0.033175
315,-0.413,0.480037,-7.505822,-0.019185,0.084335,-0.157613
316,1.376666,0.465672,-6.242881,0.107784,0.367319,-0.370383
317,-0.15682,-0.782904,-9.52174,-0.08247,-0.483096,0.014789
318,-1.502362,1.863886,-8.379706,-0.283383,0.741832,-0.103387
319,-1.73819,-1.037886,-4.927267,-0.092729,0.872665,-0.114712
320,-0.31364,1.155202,-6.998251,0.01732,-1.050395,0.042368
321,5.590461,-0.23104,-16.168043,-0.173334,-1.543484,0.631383
322,-2.89459,0.574608,-10.486604,-0.5661,0.379309,1.201213
323,-2.537854,4.413711,-2.685097,-0.367718,-1.540819,2.312894
324,-0.356736,1.557428,-0.523133,0.546248,0.729308,3.189556
325,9.68694,-1.212663,-11.343728,-0.992706,-1.025881,0.391966
326,-1.462857,-9.229648,-12.158954,-1.780636,0.084868,1.197882
327,0.9086,1.137246,-10.064027,-4.365721,-1.3046,1.855378
328,13.24233,8.445546,-1.833959,0.545182,-4.365721,0.711055
329,2.595315,4.647145,-4.565742,0.258868,-1.917064,-0.79166
330,6.449979,5.719748,-8.743625,0.105253,-0.61353,-0.132165
331,0.618901,5.473145,-5.894525,0.079806,-0.057689,-0.034374
332,-0.142455,5.479131,-5.920861,0.033841,0.032109,0.014789
333,-0.063446,5.428853,-6.021417,0.031443,0.186524,0.067815
334,0.345962,5.481525,-6.088455,0.024781,-0.019052,-0.006528
335,0.015562,5.448006,-6.017826,0.005462,0.062485,0.019718
336,0.09098,5.45878,-5.975927,-0.015055,0.080072,0.021184
337,0.539892,5.4504,-5.971139,-0.014123,-0.050628,-0.017587
338,0.398635,5.153519,-4.739322,0.109383,0.038371,0.003198
339,0.416591,5.517438,-6.491878,0.00493,-0.063152,-0.002398
340,-0.204704,6.025009,-9.697714,-0.484562,-0.941012,-0.152417
341,0.949301,6.285976,-6.324284,-1.101956,0.002265,-0.335743
342,-0.420182,10.21965,-7.880515,-0.956734,1.515106,-0.232489
343,-0.016759,8.327033,-7.954735,0.688806,-0.940346,0.294308
344,-0.190339,7.772776,-6.999449,1.232256,-0.149885,0.091397
345,-0.477643,5.307945,-4.568137,1.606769,-0.20038,-0.970456
346,-0.802058,3.108871,-3.763685,1.504048,0.801386,-1.003764
347,-4.533421,1.869871,-4.691438,0.328415,0.251407,-0.116711
348,0.981623,0.938527,-5.340267,0.704527,-0.499351,-0.07794
349,-0.132878,3.010709,-5.665878,0.41808,-0.277121,-0.500949
350,0.00838,1.818396,-6.573281,-0.10885,0.887453,-0.956734
351,0.350751,2.093729,-5.832275,-0.125104,-0.154815,-1.106219
352,-1.819593,1.098939,-5.896919,0.321087,0.17813,-1.365221
353,-1.41617,-0.104148,-6.041768,0.205576,-0.604737,-1.276222
354,-1.229423,-0.980426,-6.374562,0.476968,0.61273,-0.560637
355,-2.966416,-1.790863,-4.047398,0.326683,-0.412084,-0.742098
356,-1.787272,-2.1057,-7.23408,-0.446191,-0.947674,-1.074776
357,-0.835576,-2.426523,-10.419566,-0.359591,2.493822,-1.380142
358,-1.134852,-1.935712,-11.581951,0.024381,0.212237,-0.819505
359,-0.17358,-0.665588,-11.11149,0.023848,-0.030643,-0.189988
360,0.153229,-0.85473,-8.081628,-0.089798,-0.073277,0.219965
361,-0.243011,0.52433,-8.585608,-0.081804,-0.020251,0.403024
362,-0.440533,-0.702698,-7.723695,0.044366,-0.656963,0.187723
363,-4.817134,-1.509544,-7.908048,-0.288979,-2.862073,0.737568
364,2.79523,1.270124,-17.650055,-0.024115,-0.211172,0.141758
365,0.563834,-1.021127,-7.815871,-0.014655,0.021717,0.03957
366,0.001197,-0.446519,-7.449559,-0.017986,0.003997,-0.001332
367,0.043096,-0.385466,-7.455544,-0.015855,-0.013323,-0.007194
368,-0.019154,-0.52433,-7.447165,-0.019452,-0.007594,-0.00493
369,0.020351,-0.357933,-7.46153,-0.019718,-0.010525,-0.005462
370,0.026336,-0.35913,-7.44477,-0.019985,-0.014789,-0.005995
371,0.016759,-0.362722,-7.417237,-0.020784,-0.010925,-0.005063
372,1.233014,1.634043,-8.080431,0.011325,0.076208,0.003864
373,1.206678,4.865018,-8.056489,-0.066749,-0.874263,-0.03011
374,13.012486,2.056619,-17.41662,0.358525,-4.365721,0.060487
375,-2.033874,0.199916,-11.799823,-0.069014,-2.404025,-0.038104
376,3.775656,-2.035071,-14.700398,-0.2177,-0.562902,-0.061286
377,1.122881,-0.988805,-3.421314,-0.00453,-0.298971,0.213436
378,-5.288792,1.171962,-13.958196,0.370649,-0.610199,-0.194251
379,-1.125275,-0.997185,-1.13126,-0.639776,1.800354,-0.087
380,-0.368707,-0.250194,-6.955156,-0.285648,-1.024948,-0.051294
