Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
47,1.796848,-0.787692,-9.961076,-0.249542,-0.834427,0.033708
48,8.707711,-7.000646,-13.567941,0.273257,-2.431603,-0.265663
49,1.484405,5.488708,-6.362591,-0.29644,-0.158545,-0.007727
50,-3.160346,-1.516727,-4.425682,0.141492,-0.467775,0.294441
51,1.854309,-3.677494,-7.917625,-0.355861,-1.200547,-0.010658
52,-0.118513,-0.439336,2.832341,-0.028245,0.710922,0.006129
53,3.901352,4.307169,-3.18788,-0.033974,0.018786,0.076208
54,0.158017,6.265626,-0.888249,0.332545,0.112447,0.321487
55,1.37068,4.031836,-0.23104,0.542651,1.43943,-0.058888
56,-1.206678,-5.012261,-3.265691,0.371182,0.435266,-0.051694
57,4.02585,-7.489063,-19.6133,0.615528,-3.03221,-0.300836
58,0.37589,-3.560178,-6.80073,-0.211838,-0.020518,-0.104187
59,1.841141,-1.107318,-7.08564,-0.083003,0.075942,-0.011591
60,0.975637,-1.260547,-7.495049,-0.022649,-0.002398,-0.003997
61,0.997185,-2.650381,-7.673417,-0.1299,0.177198,-0.016521
62,0.784101,-4.766856,-5.590461,-0.509876,-0.288046,-0.105919
63,-0.184354,-2.734178,0.749385,-0.244213,-2.260801,-0.083003
64,2.726996,-3.013103,-2.529474,-0.622856,0.101123,-0.075142
65,2.760514,9.592369,-19.6133,-0.395031,-1.645272,0.03877
66,0.54109,-0.369904,0.280122,0.259534,0.337475,-0.162409
67,-3.539827,0.186748,2.086547,0.348266,1.05306,-0.134564
68,-0.40462,0.738611,-1.477222,-0.206109,0.793392,0.358126
69,1.276109,-0.263362,-9.79827,0.381041,-0.065283,-0.056623
70,0.390255,0.153229,-5.847837,-0.089798,-0.280052,0.036905
71,-1.046266,-0.757765,-7.331046,0.031975,0.340939,-0.002265
72,-0.459687,0.094571,-6.894104,0.077008,0.019452,0.083536
73,0.214281,0.666785,-6.956353,-0.115645,0.360923,-0.038637
74,0.28491,1.974019,-6.870162,-0.079939,0.159211,-0.001599
75,1.479617,-1.137246,-7.720103,0.074476,-0.343737,-0.035173
76,0.361524,-0.027533,-7.501034,-0.026913,-0.019452,-0.016387
77,3.647566,0.416591,-4.074931,-0.058888,0.026913,0.234887
78,1.02831,-1.825579,-3.979163,0.204377,-0.154415,0.125104
79,-4.325125,-3.040636,-1.096544,-0.098991,0.660294,0.234087
80,14.525621,-1.80044,-19.6133,0.106985,-0.317623,0.028245
81,7.295133,-5.179855,1.584962,0.20944,0.137761,-0.262066
82,-8.53892,-3.66672,3.29921,-0.092596,2.94481,0.056623
83,8.676587,2.991555,-16.28536,-0.318556,-0.937548,-0.168138
84,4.333505,1.16837,-5.613206,0.169204,1.20521,0.225294
85,7.038953,1.504756,-12.935872,-0.242747,1.377478,0.095926
86,-2.986767,0.955287,-0.600945,-0.641908,1.532159,0.185724
87,6.263232,1.550246,-15.258247,-0.298038,-0.429404,-0.073011
88,6.145916,2.789245,-9.337387,0.029977,0.537055,-0.109783
89,-0.250194,-0.305261,-5.819107,0.033441,0.009992,-0.006795
90,1.204283,0.125696,-7.496245,0.005063,0.009326,0.029711
91,0.842759,-0.784101,-7.147889,-0.004263,-0.115645,-0.044499
92,0.651223,0.374693,-7.680599,0.076208,-0.018919,-0.03957
93,0.500388,-0.869095,-7.175423,-0.012391,-0.028911,-0.005329
94,0.350751,0.372298,-7.990648,-0.012524,-0.122573,0.076741
95,1.092953,1.353921,-7.360973,-0.017587,-0.021184,-0.124305
96,3.529053,-17.275362,-8.294712,0.040636,-0.226626,-0.199047
97,-3.163938,0.296881,-0.673968,0.115645,-0.33108,0.010126
98,-11.115082,-3.357868,-6.667852,-0.360657,0.723446,-0.161476
99,-6.107608,-4.927267,-7.72968,-0.210772,-0.903974,0.131899
100,4.284424,5.987898,-19.033903,-0.268328,3.486528,-0.009859
101,12.848483,4.571728,-13.893553,0.207441,-1.742798,-0.039703
102,-5.797559,0.702698,-6.081272,0.003198,-0.358126,0.047164
103,-5.355829,1.450886,-9.609129,-0.299104,2.590415,-0.092063
104,7.21373,0.792481,-13.627796,0.408354,-1.510975,-0.048363
105,-4.27365,-0.995988,-7.681796,0.11751,0.931553,0.064484
106,1.021127,0.209493,-4.305972,0.012524,-0.102455,0.019851
107,0.676362,0.858321,-5.694609,0.007727,0.439397,0.0437
108,0.184354,1.209072,-9.725247,-0.020917,0.160144,0.041168
109,0.480037,0.731429,-6.402095,-0.072877,-0.159877,0.034374
110,0.369904,0.582988,-7.690176,-0.040636,-0.04743,0.019452
111,0.410606,0.577003,-7.607576,0.017453,0.153482,-0.007861
112,0.415394,0.260968,-7.437588,-0.083003,-0.229957,-0.001066
113,0.481235,-0.044293,-7.392098,0.000666,0.063018,-0.003064
114,0.442927,-0.160412,-7.471107,-0.019185,-0.010392,-0.005462
115,0.417788,-0.124498,-7.450756,-0.019452,-0.010259,-0.005063
116,0.435745,-0.112527,-7.448361,-0.018786,-0.007727,-0.005462
117,0.326809,-2.863465,-5.620389,0.059021,0.00413,0.011191
118,0.605733,-9.749189,0.014365,0.182926,0.185591,0.024781
119,-0.059855,4.006697,-6.180632,-0.338407,0.110049,-0.257003
120,1.088165,4.021062,-5.872977,0.043167,0.167205,0.015455
121,0.909797,-2.157176,-7.751228,-0.059688,0.03957,0.005462
122,0.222661,0.840365,-7.399281,-0.019851,-0.019452,-0.001066
123,0.171185,0.979228,-7.583634,-0.014522,-0.029044,-0.006395
124,-0.341174,4.936844,-6.959944,-0.029711,0.061819,-0.03051
125,4.198233,-1.976413,-13.751098,-0.15628,-0.99204,-0.202645
126,2.659958,1.710657,-11.702858,-0.085401,-0.664691,-0.054225
127,-4.225766,-2.133234,-3.812766,0.009326,-0.239816,-0.217433
128,-0.523133,2.561796,-6.445191,0.234221,-0.366386,0.076208
129,8.967483,-0.545878,-18.211494,0.128168,-0.947407,-0.087799
130,-7.844602,-0.477643,-1.974019,-0.535057,1.701496,0.343737
131,1.744176,-0.562637,-1.393425,0.450855,0.780335,0.197315
132,-2.669535,-1.127669,-11.625047,0.124438,-0.514539,-0.00493
133,1.546654,-0.682347,-9.485827,-0.063685,-0.095793,0.062619
134,0.039504,-0.778116,-4.21978,-0.147487,0.040236,-0.013723
135,0.741005,-0.553061,-6.232107,-0.19625,0.199314,-0.00906
136,0.228646,0.0,-7.508216,0.044899,-0.310695,0.026513
137,0.476446,0.72664,-7.038953,-0.035972,0.19958,-0.021983
138,2.045845,-0.519542,-7.756016,0.044499,-0.231023,-0.046498
139,0.555455,-0.377087,-7.809886,0.000533,-0.164541,0.018786
140,0.61531,-0.147243,-7.377733,-0.149086,0.288579,-0.009193
141,0.65242,0.003591,-7.418434,0.020251,-0.151084,-0.009726
142,0.635661,0.144849,-7.457938,-0.03464,0.028511,-0.005196
143,0.724246,0.23104,-7.426814,-0.019718,-0.014256,-0.006395
144,-2.230199,-0.166397,-6.51582,-0.380508,1.192953,-0.424608
145,2.03148,1.442507,-2.687491,0.079273,-0.927423,-0.469507
146,7.641095,-0.138864,-5.050569,0.287113,0.344536,-0.85641
147,3.359065,1.199495,-0.299275,0.262599,2.017521,-1.437299
148,-4.31076,-0.131681,-13.649343,0.277121,-0.962596,-1.002965
149,2.475605,-1.897405,-8.597578,-0.23462,0.486161,-0.072345
150,0.106542,-0.410606,-4.614824,-0.062885,-0.298704,-0.100723
151,-3.663129,-2.047042,-7.892486,0.129101,-0.278054,0.087933
152,1.996764,-1.485602,-11.730392,-0.008793,0.069813,-0.075942
153,1.805228,-1.34195,-8.899248,-0.027446,-0.716384,-0.041168
154,0.90022,-0.179565,-6.925229,-0.053559,-0.46591,-0.068214
155,1.274912,-0.955287,-7.48188,-0.09979,-0.370916,0.022649
156,-0.126893,-0.755371,-7.417237,-0.020651,-0.038104,-0.011991
157,-0.04549,-0.332794,-7.388506,-0.015588,-0.00493,-0.007061
158,0.027533,-0.405817,-7.462727,-0.024381,-0.034907,-0.003331
159,-0.017957,-0.096965,-7.455544,-0.02145,-0.015055,-0.006528
160,3.519476,3.430891,-3.566164,0.044233,-0.126037,0.890784
161,5.929241,-1.916559,-6.795941,-0.201446,-0.547447,0.316824
162,-0.547075,3.671508,-2.838326,-0.207574,1.53549,-0.750092
163,-2.967613,-1.692701,-9.817424,-0.278587,0.768345,0.053959
164,0.727837,-0.949301,-6.842628,0.10432,-0.329348,-0.129234
165,0.32202,-0.749385,-7.480683,-0.050095,-0.002132,0.011458
166,-0.229843,-0.166397,-7.563283,-0.03011,0.106319,0.032642
167,0.094571,0.362722,-7.608773,-0.02638,0.050761,-0.03504
168,0.264559,-1.053449,-7.517793,-0.01359,-0.11711,0.018386
169,-0.005986,-1.077391,-7.27957,-0.019851,-0.001998,-0.003198
170,0.183156,-0.678756,-7.414843,-0.032908,-0.041035,-0.027446
171,-0.915782,5.17387,-8.362947,-0.062086,-0.423942,0.260201
172,-1.290475,6.28478,-1.393425,-0.255138,-0.168804,-0.007061
173,-0.162806,5.398925,-3.677494,0.528795,0.837225,-0.097659
174,-1.63524,5.244499,3.537433,-0.668021,0.507611,0.246345
175,-3.648763,2.735375,-0.811634,0.197315,-0.442194,0.174933
176,13.140576,-0.948104,-19.6133,-0.018386,-1.363489,-0.070746
177,1.422156,-0.377087,-1.47842,-0.383173,0.54425,0.117776
178,2.539051,-1.860295,-19.6133,0.218366,0.634447,-0.349732
179,-9.708488,-2.246958,-2.954445,-0.034107,-0.575959,-0.263665
180,0.913388,-1.841141,-5.942409,-0.044233,-0.638711,0.142291
181,2.000355,-0.277727,-7.98586,-0.087266,0.153349,0.064884
182,4.207809,-0.894234,-7.369353,-0.158145,-0.980582,0.127236
183,0.497994,-0.077812,-7.881712,0.057023,0.433401,-0.006262
184,0.172383,0.227449,-7.216124,-0.112181,0.149619,-0.012524
185,-0.071826,0.624887,-7.642292,-0.039969,0.196516,0.019319
186,0.820014,-0.347159,-7.994239,0.093928,-0.27419,0.033708
187,0.11971,-0.381875,-7.363368,-0.027712,-0.032508,0.002531
188,0.420182,0.067038,-7.466318,-0.027046,-0.030243,-0.001199
189,0.357933,0.150835,-7.43639,-0.025181,-0.033441,-0.001998
190,0.332794,0.059855,-7.431602,-0.02225,-0.015988,-0.00453
191,0.355539,0.135272,-7.448361,-0.021317,-0.012257,-0.005862
192,0.350751,0.136469,-7.455544,-0.021184,-0.012124,-0.005196
193,2.231396,-0.306458,-6.750452,-0.036372,0.06515,-0.113113
194,1.071405,0.537498,-7.067683,0.106319,1.376012,-0.074343
195,1.869871,-1.70108,-6.870162,-0.063551,1.472738,-0.005862
196,4.182671,2.20506,-4.613626,0.053426,-1.266496,-0.056623
197,1.106121,-2.697068,-7.364564,0.077141,-2.630917,-0.079006
198,0.489614,0.189142,-8.396465,-0.011591,0.151351,0.032375
199,0.44173,-0.122104,-7.602787,-0.022116,-0.019452,-0.007194
200,0.187945,0.175974,-7.381324,-0.019718,-0.005462,-0.004796
201,0.237026,0.189142,-7.456741,-0.020784,-0.014522,-0.006528
202,0.211887,0.1652,-7.386112,-0.021051,-0.010126,-0.006262
203,0.208296,0.183156,-7.442376,-0.019319,-0.012524,-0.005729
204,0.196325,0.195127,-7.438785,-0.019851,-0.011991,-0.005462
205,0.223858,0.20231,-7.451953,-0.020518,-0.011991,-0.005329
206,0.211887,0.179565,-7.456741,-0.020784,-0.011858,-0.005862
207,0.198719,0.184354,-7.447165,-0.021051,-0.012257,-0.005329
208,0.208296,0.174777,-7.438785,-0.020118,-0.011991,-0.005596
209,0.216675,0.17358,-7.443573,-0.020518,-0.01279,-0.006262
210,0.204704,0.172383,-7.419631,-0.021051,-0.011591,-0.005462
211,0.226252,0.211887,-7.433996,-0.020784,-0.022783,-0.000799
212,0.401029,0.460884,-7.685388,-0.005462,-0.061819,0.03424
213,0.158017,-0.191536,-7.448361,-0.023049,0.017853,-0.02185
214,0.150835,0.612916,-7.390901,-0.033974,-0.00373,-0.016387
215,0.190339,0.372298,-7.422025,-0.020518,-0.012524,-0.006395
216,0.205901,0.166397,-7.449559,-0.019585,-0.011591,-0.006928
217,0.23104,0.152032,-7.455544,-0.020784,-0.01319,-0.004263
218,0.209493,0.189142,-7.459136,-0.019185,-0.012524,-0.005995
219,0.203507,0.179565,-7.435194,-0.020917,-0.012124,-0.005596
220,0.204704,0.168791,-7.447165,-0.020251,-0.012124,-0.004796
221,2.958036,-2.543839,-14.670471,-0.067015,-3.493989,0.584752
222,2.011129,-2.2709,-12.852075,0.236752,0.382374,1.113547
223,2.024297,2.454057,-14.788984,-0.049162,-0.665357,1.489658
224,0.581791,-0.360327,-18.83279,0.272991,1.893749,2.048697
225,-0.274136,-0.305261,0.849942,0.147221,0.478567,0.493755
226,-0.286107,-0.318429,-7.359776,-0.050095,-0.006528,-0.024914
227,1.545457,-0.341174,-7.141904,0.016387,0.07834,-0.049562
228,0.325611,0.948104,-7.37055,-0.003997,0.033441,-0.020917
229,0.744597,-0.154426,-7.456741,-0.03917,-0.086734,-0.004397
230,0.620098,-0.161609,-7.394492,-0.014655,0.011858,-0.004796
231,2.706645,0.860716,-4.981137,-0.155348,-0.301369,-0.738634
232,0.691924,2.339135,-5.568913,-0.050628,-0.098724,-0.502015
233,-0.102951,-0.252588,-5.157111,-0.299237,1.787963,-0.233155
234,-2.644396,-0.562637,-7.611167,-0.183326,-0.058888,0.002665
235,1.277307,-2.294842,-5.298368,-0.320155,1.164574,0.060087
236,0.89184,-0.61531,-7.371747,-0.056224,0.009726,0.011458
237,0.836774,-0.451307,-7.405266,0.009992,-0.043966,-0.00453
238,-0.288501,-0.007183,-5.770026,0.205043,-1.216135,0.322953
239,-3.426103,2.379837,-13.749901,0.100323,1.287413,0.433668
240,-4.975151,1.064223,-16.75223,-0.29644,0.599807,0.934351
241,0.237026,0.930147,-4.738125,-0.033974,-0.221564,0.42634
242,-0.070629,2.851494,-3.863045,0.026247,2.474904,0.029044
243,-1.198298,0.517148,-4.61243,0.223296,-0.75702,-0.215168
244,4.012682,1.651999,-11.025299,-0.186391,-1.623955,-0.614995
245,-3.380613,-3.98874,-8.446744,0.260467,-0.062885,0.103654
246,1.462857,0.225055,-9.446322,-0.046498,0.666689,-0.04823
247,-2.499547,-1.155202,-10.398018,0.399294,0.405423,-0.331346
248,1.118092,0.178368,-8.074445,-0.064884,0.108184,-0.133498
249,0.985214,-2.448071,-3.986346,0.590081,-1.357626,-0.363988
250,-5.230134,-0.714669,-1.594538,-0.108051,2.993973,-0.188789
251,0.556652,-1.801637,-7.642292,0.059421,-0.460714,-0.015055
252,-0.158017,-1.144428,-6.684611,-0.357193,-0.03091,-0.021717
253,0.318429,-2.694674,-8.526949,-0.117243,0.478167,0.001732
254,1.818396,-2.06021,-10.45907,0.030643,-0.244346,0.041168
255,1.235408,2.513912,-5.334281,-0.027312,-0.272058,-0.04743
256,-2.057816,-1.698686,-8.39048,-0.279253,0.276055,-0.097525
257,0.186748,0.075417,-8.315063,-0.103387,-0.073011,0.00826
258,-0.742203,1.103727,-7.714118,-0.195317,-0.099524,-0.277121
259,-0.448913,0.611719,-5.335478,-0.185858,-0.348133,-0.616461
260,1.367089,0.486023,-1.610101,-0.971922,0.180129,-1.019752
261,4.254497,-2.013524,-10.529699,-0.107518,-0.001998,0.026513
262,4.701015,-1.01993,-7.517793,-0.007594,-1.020684,-0.077807
263,-2.094927,-0.365116,-10.681731,-0.313093,-0.09113,0.023715
264,-0.730232,-0.98282,-8.36175,-0.026113,-0.186257,-0.087933
265,-0.373495,-0.357933,-6.636727,0.13896,-0.31336,-0.023049
266,-0.837971,-0.591368,-7.393295,-0.046897,0.229024,0.040902
267,-1.839944,-0.560243,-7.108385,-0.025714,0.168404,0.005729
268,-0.671574,-0.372298,-7.307104,-0.006395,-0.043167,-0.015588
269,-0.64404,0.226252,-7.408857,-0.017187,0.050628,-0.016787
270,-0.454898,-0.130484,-7.275979,-0.017054,0.078873,-0.002531
271,-0.244209,-0.310049,-7.381324,-0.020518,-0.018919,-0.010658
272,-0.147243,-0.506374,-7.469909,-0.001732,0.05609,-0.009326
273,-0.125696,0.063446,-7.457938,-0.033441,-0.058489,-0.00453
274,-0.141258,-0.147243,-7.454347,-0.014789,0.008127,-0.005729
275,-0.174777,-0.075417,-7.466318,-0.019585,-0.011191,-0.004796
276,-0.185551,-0.07422,-7.429208,-0.02145,-0.012124,-0.004796
277,-0.175974,-0.081403,-7.44477,-0.021317,-0.012124,-0.006129
278,-0.183156,-0.076614,-7.41604,-0.019718,-0.011724,-0.005995
279,-0.166397,-0.070629,-7.431602,-0.021051,-0.011724,-0.006395
280,-0.271742,0.148441,-7.465121,-0.015988,-0.0004,-0.009992
281,0.354342,1.483208,-7.671022,-0.066216,-0.201046,-0.000266
282,-0.124498,-0.568623,-6.675035,0.002798,0.060087,0.068881
283,-0.383072,-2.1883,-8.1343,0.004796,0.534524,-0.048363
284,-0.021548,0.0826,-7.620744,0.017986,0.051694,-0.098458
285,1.532289,0.009577,-6.518214,0.042101,0.219032,-0.10392
286,0.026336,-0.057461,-8.517372,-0.103521,-0.656297,0.013723
287,0.137667,-0.790087,-7.322666,-0.016387,0.165207,-0.06968
288,0.149638,-0.533907,-7.132327,-0.003331,0.25194,-0.108184
289,-0.305261,-1.405396,-6.848614,0.138427,0.172002,-0.214902
290,0.557849,0.525527,-8.313866,-0.147487,-0.021983,-0.371982
291,0.189142,-0.547075,-7.662642,-0.066216,-0.042634,-0.202645
292,-0.101754,-0.345962,-7.521385,-0.031443,-0.14842,-0.486427
293,0.164003,-0.572214,-6.835446,0.037438,-0.050228,-0.38757
294,-0.222661,-1.063026,-6.997055,-0.107118,-0.04743,-0.307364
295,0.501585,-0.328006,-7.514202,-0.027446,0.090064,-0.302035
296,-0.005986,-0.049081,-7.860164,-0.061953,-0.085934,0.033708
297,-0.148441,-0.761356,-7.368156,-0.02145,-0.002531,-0.010126
298,-0.007183,-0.181959,-7.450756,-0.008793,0.035706,-0.009593
299,-0.032322,-0.349553,-7.423223,-0.020251,-0.011458,-0.005729
300,-0.043096,-0.281319,-7.426814,-0.019718,-0.011991,-0.005329
301,-0.049081,-0.289698,-7.454347,-0.020118,-0.011724,-0.005862
302,-0.050278,-0.296881,-7.424419,-0.019718,-0.011325,-0.004796
303,-0.310049,0.833182,-7.398083,-0.007727,0.023848,-0.009992
304,-0.600945,-1.962048,-6.88333,-0.045432,-0.019851,0.001865
305,0.888249,3.948039,-7.508216,0.036505,0.662559,-0.118309
306,-0.737414,-0.268151,-6.151901,-0.085534,-0.484962,0.023582
307,-0.192733,0.167594,-5.305551,0.040369,0.019185,-0.035573
308,0.638055,-0.933739,-7.158663,-0.030643,0.195317,-0.037438
309,0.183156,-1.219846,-6.264429,0.075675,0.629651,-0.028378
310,0.618901,0.968455,-6.115988,0.442328,-0.160011,0.012391
311,-3.155558,0.758962,-15.031996,0.442461,1.778904,0.00826
312,-1.201889,-0.39624,0.070629,0.63578,-0.446991,-0.099524
313,-0.924162,-1.790863,-2.843115,0.259534,-0.294441,-0.116311
314,-1.666364,-4.175488,-14.155718,0.666423,-1.266096,-0.10059
315,2.647987,-0.784101,-0.896629,0.480565,-0.139626,0.356394
316,1.143231,-0.872687,0.167594,0.154415,-0.606868,-0.185991
317,-6.100426,-1.040281,-10.526108,-0.792193,-0.986444,-0.186257
318,-0.621295,-0.815226,-2.998738,0.012524,-0.201579,-0.057822
319,0.7434,-0.650026,1.423353,0.42141,-1.529495,-0.2177
320,2.310405,-1.368286,-3.153164,-0.211971,-0.087,-0.56117
321,-3.457227,-1.091756,-2.285265,0.38677,2.445859,0.081005
322,-2.351106,-1.086968,-10.684125,-0.135363,2.491291,-0.161609
323,-2.96881,-1.217452,-1.693898,0.292576,-0.970456,-0.182793
324,-9.500193,-4.133589,-11.310209,-0.158145,1.424642,0.232222
325,0.775721,-0.496797,3.074155,-1.107951,-2.289845,-0.194784
326,-3.020285,-2.402581,-5.628768,-0.446591,4.365588,-0.396763
327,10.344149,-0.20231,-9.560047,-1.287014,-2.396031,-0.589149
328,15.08347,-2.014721,-14.122199,-0.079939,-1.168172,1.056257
329,1.242591,0.228646,2.036268,-0.65723,2.904041,-0.074609
330,-1.483208,-0.596156,-1.659182,0.267528,1.130201,-0.033841
331,-2.746149,-0.873884,-0.095768,-0.9133,3.439231,-0.533058
332,-0.980426,-0.409408,-0.878672,0.567965,-0.540919,-0.442328
333,1.217452,-1.388637,-6.086061,-0.150285,-0.498285,-0.19958
334,-0.968455,-4.548983,-10.527305,0.067815,-0.134963,0.1744
335,-0.727837,-1.137246,-7.188591,-0.035972,0.207441,-0.007861
336,0.480037,0.781707,-7.469909,0.003064,0.00453,-0.012657
337,-0.169988,0.144849,-7.428011,-0.022916,-0.005462,-0.001599
338,-0.027533,-0.166397,-7.534553,-0.038504,-0.065683,0.003464
339,-0.190339,-0.344765,-7.414843,-0.019185,0.007994,-0.005063
340,-0.129287,0.043096,-7.44477,-0.018786,-0.005063,-0.005862
341,-0.148441,-0.094571,-7.465121,-0.020784,-0.011591,-0.006395
342,-0.160412,-0.089783,-7.432799,-0.021184,-0.012657,-0.005995
343,-0.166397,-0.106542,-7.438785,-0.020518,-0.012391,-0.005862
344,-0.15682,-0.100556,-7.44477,-0.020118,-0.011724,-0.005729
345,-0.178368,-0.110133,-7.448361,-0.020917,-0.012524,-0.006928
346,-0.164003,-0.087388,-7.410054,-0.019319,-0.011858,-0.006129
347,-0.158017,-0.09098,-7.408857,-0.019452,-0.01279,-0.005596
348,-0.183156,-0.098162,-7.448361,-0.020917,-0.01279,-0.00453
349,-0.15682,-0.100556,-7.435194,-0.020518,-0.012524,-0.005729
350,-0.154426,-0.107739,-7.400477,-0.020784,-0.012391,-0.006262
351,-0.155623,-0.110133,-7.447165,-0.021583,-0.012657,-0.005462
352,-0.141258,-0.092177,-7.441179,-0.020651,-0.011991,-0.005596
353,-0.150835,-0.083797,-7.448361,-0.020118,-0.011858,-0.005862
354,-0.148441,-0.108936,-7.445967,-0.021317,-0.012391,-0.006129
355,-0.149638,-0.105345,-7.438785,-0.021051,-0.012257,-0.006395
356,-0.161609,-0.105345,-7.433996,-0.020118,-0.012657,-0.005329
357,-0.172383,-0.09098,-7.439982,-0.019452,-0.011858,-0.005995
358,-0.159214,-0.096965,-7.426814,-0.019452,-0.012391,-0.005329
359,-0.150835,-0.094571,-7.437588,-0.020518,-0.012257,-0.005196
360,-0.146046,-0.118513,-7.449559,-0.02145,-0.012524,-0.005063
361,-0.155623,-0.102951,-7.43639,-0.019851,-0.012391,-0.00493
362,-0.147243,-0.11971,-7.406463,-0.019718,-0.012524,-0.005063
363,-0.172383,-0.105345,-7.44477,-0.020118,-0.011858,-0.005596
364,-0.140061,-0.099359,-7.449559,-0.020384,-0.011591,-0.006129
365,-0.154426,-0.107739,-7.459136,-0.019452,-0.011858,-0.005729
366,-0.159214,-0.094571,-7.424419,-0.019585,-0.012257,-0.00493
367,-0.154426,-0.089783,-7.431602,-0.019851,-0.012391,-0.005729
368,-0.146046,-0.100556,-7.438785,-0.020118,-0.011058,-0.005862
369,-0.162806,-0.100556,-7.457938,-0.021184,-0.012124,-0.005596
370,-0.172383,-0.094571,-7.429208,-0.020784,-0.012923,-0.005862
371,-0.169988,-0.116119,-7.437588,-0.021051,-0.011591,-0.006662
372,-0.183156,-0.104148,-7.44477,-0.020251,-0.012124,-0.005729
373,-0.1652,-0.108936,-7.430405,-0.020651,-0.012524,-0.005196
374,-0.175974,-0.096965,-7.432799,-0.019851,-0.010792,-0.00373
375,-0.164003,-0.105345,-7.438785,-0.021051,-0.012124,-0.005196
376,-0.155623,-0.102951,-7.423223,-0.020251,-0.011991,-0.005063
377,-0.158017,-0.11133,-7.447165,-0.020784,-0.012124,-0.005729
378,-0.175974,-0.099359,-7.418434,-0.020784,-0.011991,-0.005596
379,-0.1652,-0.073023,-7.467515,-0.020651,-0.011858,-0.005462
380,-0.159214,-0.092177,-7.438785,-0.020917,-0.012524,-0.005462
381,-0.144849,-0.100556,-7.433996,-0.020917,-0.012657,-0.00493
382,-0.15682,-0.118513,-7.433996,-0.020917,-0.01319,-0.00493
383,-0.171185,-0.102951,-7.418434,-0.020651,-0.01279,-0.005995
384,-0.158017,-0.106542,-7.430405,-0.020118,-0.012257,-0.005862
