Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
94,0.3711,-0.2155,-7.5465,-0.024,-0.0168,-0.0047
95,0.3675,-0.1963,-7.519,-0.024,-0.016,-0.0043
96,0.3986,-0.182,-7.507,-0.0232,-0.0164,-0.0043
97,0.3699,-0.1867,-7.5166,-0.023,-0.016,-0.0037
98,0.3711,-0.1987,-7.5214,-0.024,-0.0157,-0.0035
99,0.3819,-0.2071,-7.525,-0.0242,-0.0171,-0.0048
100,0.3783,-0.1844,-7.5118,-0.0237,-0.0168,-0.0045
101,0.3555,-0.2047,-7.5238,-0.024,-0.0161,-0.0047
102,0.3771,-0.1999,-7.5405,-0.0234,-0.016,-0.004
103,0.3543,-0.1927,-7.5405,-0.0244,-0.0153,-0.0044
104,0.3591,-0.1867,-7.495,-0.0245,-0.0164,-0.0056
105,0.3675,-0.1915,-7.5094,-0.0248,-0.0164,-0.0048
106,0.3687,-0.182,-7.5154,-0.0246,-0.0159,-0.0048
107,0.3711,-0.2011,-7.5154,-0.024,-0.0165,-0.0047
108,0.3663,-0.1963,-7.5346,-0.0245,-0.0159,-0.0047
109,0.3663,-0.1903,-7.5298,-0.0249,-0.0155,-0.0047
110,0.3687,-0.1808,-7.531,-0.0242,-0.0151,-0.0047
111,0.3651,-0.1879,-7.5154,-0.0244,-0.0165,-0.0041
112,0.3759,-0.2035,-7.5322,-0.0244,-0.0169,-0.0047
113,0.3855,-0.2071,-7.5094,-0.024,-0.0152,-0.0052
114,0.3759,-0.1879,-7.5226,-0.0241,-0.0163,-0.0047
115,0.3484,-0.1915,-7.5106,-0.0241,-0.0159,-0.0049
116,0.3735,-0.1963,-7.5082,-0.024,-0.0157,-0.0043
117,0.3543,-0.1784,-7.5178,-0.0245,-0.016,-0.0049
118,0.3843,-0.1927,-7.5178,-0.0238,-0.0169,-0.004
119,0.3615,-0.2083,-7.5226,-0.024,-0.0167,-0.0049
120,0.3711,-0.2011,-7.4939,-0.0242,-0.016,-0.0048
121,0.3675,-0.2107,-7.5094,-0.0234,-0.0172,-0.0048
122,0.3771,-0.1903,-7.5154,-0.0242,-0.0164,-0.0041
123,0.3783,-0.1903,-7.513,-0.0245,-0.0151,-0.0048
124,0.3543,-0.2131,-7.5214,-0.0244,-0.0157,-0.0044
125,0.3603,-0.1975,-7.525,-0.023,-0.0164,-0.0055
126,0.3819,-0.182,-7.4939,-0.0232,-0.0165,-0.0043
127,0.3795,-0.2143,-7.4962,-0.0238,-0.0157,-0.0041
128,0.3938,-0.1939,-7.4903,-0.0249,-0.0155,-0.0055
129,0.3663,-0.182,-7.5034,-0.0242,-0.0161,-0.0049
130,0.3867,-0.1999,-7.5381,-0.0249,-0.0161,-0.0045
131,0.3795,-0.2131,-7.4998,-0.025,-0.0164,-0.004
132,0.3687,-0.2035,-7.4962,-0.0246,-0.0159,-0.0052
133,0.3675,-0.2047,-7.5226,-0.0237,-0.0165,-0.0052
134,0.3759,-0.1927,-7.5022,-0.0248,-0.0171,-0.0041
135,0.3663,-0.1832,-7.5142,-0.024,-0.0164,-0.0052
136,0.3771,-0.1879,-7.519,-0.0238,-0.016,-0.0048
137,0.3795,-0.1987,-7.531,-0.0244,-0.0172,-0.0047
138,0.3687,-0.2023,-7.4974,-0.0232,-0.0172,-0.0043
139,0.3723,-0.1951,-7.5334,-0.0229,-0.0163,-0.0044
140,0.3747,-0.1939,-7.5393,-0.0238,-0.0168,-0.0048
141,0.3687,-0.1987,-7.525,-0.0245,-0.0167,-0.0044
142,0.3615,-0.2131,-7.501,-0.0248,-0.0171,-0.0045
143,0.3687,-0.182,-7.5202,-0.0234,-0.0164,-0.0044
144,0.3735,-0.1951,-7.513,-0.0241,-0.0165,-0.0049
145,0.3735,-0.2023,-7.519,-0.0236,-0.0164,-0.0047
146,0.3795,-0.1891,-7.5226,-0.0249,-0.0168,-0.004
147,0.3771,-0.1951,-7.5106,-0.0242,-0.0159,-0.0047
148,0.3855,-0.1975,-7.5334,-0.0245,-0.0168,-0.0049
149,0.3759,-0.2179,-7.5286,-0.0242,-0.0168,-0.0049
150,0.3783,-0.2131,-7.5142,-0.0244,-0.0171,-0.0049
151,0.3675,-0.2274,-7.5262,-0.0236,-0.0167,-0.0041
152,0.3783,-0.1987,-7.5178,-0.0234,-0.0165,-0.0044
153,0.3651,-0.2071,-7.5058,-0.0236,-0.0167,-0.0048
154,0.3615,-0.1951,-7.495,-0.0241,-0.0167,-0.0052
155,0.3759,-0.1927,-7.525,-0.0244,-0.0168,-0.0049
156,0.3639,-0.2023,-7.525,-0.0241,-0.0167,-0.0048
157,0.3843,-0.2023,-7.5465,-0.0248,-0.0173,-0.0052
158,0.3591,-0.1891,-7.5262,-0.0237,-0.0168,-0.0044
159,0.3891,-0.1832,-7.5046,-0.0244,-0.0163,-0.0051
160,0.3687,-0.1796,-7.4855,-0.0244,-0.0161,-0.0044
161,0.3915,-0.2035,-7.5226,-0.0234,-0.0168,-0.0045
162,0.3639,-0.2227,-7.5154,-0.0242,-0.0161,-0.0049
163,0.3783,-0.2095,-7.5118,-0.0241,-0.0164,-0.0047
164,0.3651,-0.1987,-7.4974,-0.0245,-0.0167,-0.0044
165,0.3759,-0.2083,-7.4939,-0.0245,-0.0168,-0.0044
166,0.3555,-0.1987,-7.5286,-0.0232,-0.0172,-0.0055
167,0.3699,-0.2119,-7.5106,-0.0244,-0.0168,-0.0047
168,0.3531,-0.2023,-7.525,-0.0244,-0.0165,-0.0049
169,0.3747,-0.2011,-7.5022,-0.0242,-0.0164,-0.0045
170,0.3735,-0.1939,-7.519,-0.024,-0.0169,-0.0057
171,0.3855,-0.2083,-7.5238,-0.0245,-0.0163,-0.0051
172,0.3807,-0.1975,-7.5226,-0.0242,-0.0163,-0.0047
173,0.3663,-0.2011,-7.5286,-0.0245,-0.0156,-0.0044
174,0.3735,-0.1963,-7.513,-0.0248,-0.0165,-0.0047
175,0.3615,-0.1939,-7.5274,-0.0236,-0.016,-0.0049
176,0.3711,-0.2023,-7.5046,-0.0236,-0.0163,-0.0047
177,0.3891,-0.2167,-7.5214,-0.0242,-0.0157,-0.0041
178,0.3687,-0.1879,-7.5286,-0.0237,-0.0169,-0.0051
179,0.3795,-0.1939,-7.5106,-0.0237,-0.0163,-0.0053
180,0.3591,-0.2059,-7.513,-0.0238,-0.0179,-0.0051
181,0.3675,-0.1975,-7.4986,-0.0237,-0.0163,-0.0048
182,0.3795,-0.1808,-7.5334,-0.0241,-0.0157,-0.0045
183,0.3615,-0.1856,-7.5034,-0.0238,-0.0159,-0.0041
184,0.3759,-0.1951,-7.5022,-0.0244,-0.0167,-0.0051
185,0.3879,-0.2011,-7.4974,-0.0246,-0.0163,-0.0047
186,0.3579,-0.2023,-7.5226,-0.025,-0.0161,-0.0045
187,0.3759,-0.2239,-7.5118,-0.0241,-0.0163,-0.0049
188,0.3771,-0.1879,-7.5082,-0.0245,-0.0163,-0.0044
189,0.3735,-0.2131,-7.4939,-0.0238,-0.0159,-0.0051
190,0.3723,-0.182,-7.5154,-0.0248,-0.0161,-0.0047
191,0.3783,-0.182,-7.525,-0.0245,-0.0164,-0.0049
192,0.3807,-0.1844,-7.5082,-0.0238,-0.0164,-0.0051
193,0.3663,-0.1951,-7.5202,-0.0242,-0.0155,-0.0053
194,0.3615,-0.1891,-7.5226,-0.0241,-0.016,-0.0047
195,0.3747,-0.1975,-7.5178,-0.0242,-0.0165,-0.0052
196,0.3615,-0.182,-7.5214,-0.0244,-0.0167,-0.0053
197,0.3591,-0.2059,-7.5322,-0.0241,-0.0168,-0.0045
198,0.3651,-0.2023,-7.5238,-0.0245,-0.0169,-0.0041
199,0.3615,-0.1915,-7.5118,-0.0245,-0.0168,-0.0052
200,0.3747,-0.1975,-7.4998,-0.0245,-0.0164,-0.0053
201,0.3675,-0.1951,-7.5094,-0.024,-0.0165,-0.0047
202,0.3687,-0.1832,-7.5082,-0.0236,-0.0172,-0.004
203,0.3555,-0.1903,-7.5046,-0.0245,-0.016,-0.0056
204,0.3843,-0.1975,-7.507,-0.0245,-0.0159,-0.0044
205,0.3867,-0.1867,-7.5202,-0.0241,-0.0168,-0.0052
206,0.3867,-0.1951,-7.4974,-0.0242,-0.0164,-0.0048
207,0.3783,-0.2011,-7.5178,-0.0249,-0.0161,-0.0048
208,0.3843,-0.2035,-7.5142,-0.0246,-0.0167,-0.0053
209,0.3795,-0.1951,-7.5022,-0.025,-0.0165,-0.0044
210,0.3711,-0.2083,-7.4986,-0.0241,-0.0164,-0.0049
211,0.3579,-0.2143,-7.5226,-0.0241,-0.0168,-0.0055
212,0.3687,-0.1951,-7.5166,-0.0245,-0.0159,-0.0047
213,0.3639,-0.1927,-7.5034,-0.0242,-0.0153,-0.0045
214,0.3711,-0.2107,-7.5322,-0.0241,-0.0159,-0.0045
215,0.3531,-0.2131,-7.5166,-0.0238,-0.0165,-0.0048
216,0.3615,-0.1736,-7.5238,-0.0241,-0.0159,-0.0041
217,0.3615,-0.1867,-7.5322,-0.0241,-0.0164,-0.0043
218,0.3855,-0.1844,-7.5214,-0.0237,-0.0172,-0.0043
219,0.3663,-0.1975,-7.5106,-0.024,-0.0164,-0.0049
220,0.3819,-0.2119,-7.5058,-0.024,-0.0159,-0.0045
221,0.3651,-0.2023,-7.5262,-0.0237,-0.0167,-0.0043
222,0.3903,-0.1951,-7.507,-0.0246,-0.0161,-0.0047
223,0.3567,-0.2035,-7.5082,-0.0245,-0.016,-0.0049
224,0.3699,-0.2059,-7.5226,-0.0241,-0.0165,-0.0043
225,0.3891,-0.2059,-7.5393,-0.0242,-0.0161,-0.0044
226,0.3867,-0.2011,-7.5274,-0.0237,-0.0164,-0.0049
227,0.3735,-0.1963,-7.5202,-0.0233,-0.0153,-0.0048
228,0.3723,-0.2023,-7.5226,-0.024,-0.016,-0.0048
229,0.3831,-0.1891,-7.501,-0.0233,-0.0155,-0.0047
230,0.3735,-0.1975,-7.5118,-0.0238,-0.0152,-0.0049
231,0.3819,-0.1867,-7.5226,-0.024,-0.0161,-0.0051
232,0.3424,-0.1951,-7.5741,-0.0246,-0.0163,-0.0049
233,0.3627,-0.1927,-7.5154,-0.0246,-0.016,-0.0043
234,0.3819,-0.2167,-7.5106,-0.0237,-0.0157,-0.0041
235,0.3711,-0.2011,-7.5082,-0.0246,-0.016,-0.0052
236,0.3795,-0.2107,-7.5106,-0.0232,-0.0163,-0.0044
237,0.3627,-0.2047,-7.5166,-0.024,-0.0161,-0.0047
238,0.3627,-0.1999,-7.4915,-0.0241,-0.0151,-0.0052
239,0.3508,-0.1832,-7.5082,-0.0241,-0.0148,-0.0048
240,0.3855,-0.1951,-7.5058,-0.0245,-0.0157,-0.0047
241,0.3783,-0.1951,-7.5238,-0.0245,-0.0163,-0.0044
242,0.3771,-0.2095,-7.5262,-0.0237,-0.0156,-0.004
243,0.3579,-0.1915,-7.4986,-0.023,-0.0159,-0.0051
244,0.3711,-0.1963,-7.5154,-0.0242,-0.0157,-0.0051
245,0.3699,-0.1987,-7.5154,-0.0254,-0.0164,-0.0043
246,0.3735,-0.1987,-7.5118,-0.0245,-0.0167,-0.0047
247,0.3699,-0.1856,-7.5034,-0.0232,-0.0159,-0.0043
248,0.3615,-0.2191,-7.5046,-0.0241,-0.0165,-0.0049
249,0.3735,-0.1796,-7.513,-0.0237,-0.0163,-0.0045
250,0.3639,-0.1999,-7.5286,-0.0246,-0.0159,-0.0048
251,0.3783,-0.1903,-7.5166,-0.0237,-0.0168,-0.0053
252,0.3639,-0.2191,-7.5106,-0.0244,-0.016,-0.0044
253,0.3783,-0.1927,-7.5202,-0.0237,-0.0161,-0.0045
254,0.3998,-0.2203,-7.5142,-0.0242,-0.016,-0.0041
255,0.3651,-0.2047,-7.5154,-0.0237,-0.0163,-0.0048
256,0.3831,-0.1939,-7.513,-0.024,-0.0161,-0.0051
257,0.3759,-0.2047,-7.495,-0.0249,-0.016,-0.0048
258,0.3759,-0.2011,-7.5106,-0.0242,-0.0164,-0.0052
259,0.3675,-0.1987,-7.495,-0.0241,-0.0149,-0.0041
260,0.3735,-0.1975,-7.5142,-0.0256,-0.0152,-0.0052
261,0.3747,-0.1963,-7.5118,-0.0245,-0.0156,-0.0043
262,0.3615,-0.2023,-7.5118,-0.0238,-0.0161,-0.0051
263,0.3759,-0.1915,-7.5393,-0.0237,-0.0165,-0.0049
264,0.3711,-0.2047,-7.513,-0.0244,-0.0164,-0.0052
265,0.3543,-0.2059,-7.4891,-0.0242,-0.016,-0.0047
266,0.3615,-0.2047,-7.5178,-0.0249,-0.0168,-0.0043
267,0.3472,-0.2047,-7.495,-0.0238,-0.0156,-0.0044
268,0.3747,-0.1939,-7.5262,-0.0238,-0.0164,-0.0037
269,0.3735,-0.2023,-7.5274,-0.0241,-0.0164,-0.0049
270,0.3783,-0.1891,-7.4939,-0.0241,-0.0167,-0.0045
271,0.3783,-0.1879,-7.5034,-0.0242,-0.0175,-0.0047
272,0.3807,-0.1963,-7.5082,-0.0242,-0.0176,-0.0043
273,0.3795,-0.1987,-7.5058,-0.0232,-0.0161,-0.0044
274,0.3723,-0.1915,-7.513,-0.0246,-0.0161,-0.0051
275,0.3687,-0.1987,-7.4998,-0.0242,-0.0164,-0.0049
276,0.3891,-0.2071,-7.5118,-0.0238,-0.0164,-0.0045
277,0.3687,-0.1987,-7.5154,-0.0242,-0.0171,-0.0044
278,0.3855,-0.2143,-7.5142,-0.0242,-0.0167,-0.004
279,0.3651,-0.1963,-7.5274,-0.0244,-0.0167,-0.0043
280,0.3819,-0.1879,-7.5022,-0.0234,-0.0157,-0.0051
281,0.3699,-0.2143,-7.5274,-0.0245,-0.0165,-0.0048
282,0.3663,-0.2131,-7.4771,-0.0237,-0.0169,-0.0049
283,0.3603,-0.1951,-7.5034,-0.0244,-0.0156,-0.0044
284,0.3819,-0.2143,-7.5154,-0.024,-0.016,-0.0045
285,0.3699,-0.1975,-7.5525,-0.024,-0.016,-0.0048
286,0.3663,-0.2083,-7.5046,-0.0244,-0.0165,-0.0049
287,0.3639,-0.2035,-7.5082,-0.0246,-0.0169,-0.0045
288,0.3819,-0.2035,-7.5346,-0.0245,-0.0161,-0.004
289,0.3723,-0.1879,-7.507,-0.0244,-0.0167,-0.0053
290,0.3783,-0.1856,-7.513,-0.0238,-0.016,-0.0045
291,0.3627,-0.1879,-7.5178,-0.0237,-0.0167,-0.0048
292,0.3843,-0.1999,-7.5346,-0.0244,-0.0164,-0.0044
293,0.3579,-0.1939,-7.4986,-0.0245,-0.0175,-0.0043
294,0.3663,-0.1879,-7.5058,-0.0241,-0.0167,-0.0047
295,0.3615,-0.1939,-7.507,-0.0245,-0.016,-0.0048
296,0.3543,-0.1915,-7.5022,-0.0257,-0.0167,-0.0
297,0.3747,-0.1975,-7.5082,-0.0237,-0.0165,-0.0052
298,0.3735,-0.2035,-7.4998,-0.0249,-0.0157,-0.0052
299,0.3771,-0.1939,-7.5262,-0.0249,-0.0163,-0.0048
300,0.3879,-0.1844,-7.5465,-0.0236,-0.0168,-0.0045
301,0.3687,-0.1975,-7.4974,-0.0244,-0.0167,-0.0041
302,0.3711,-0.1903,-7.4974,-0.0234,-0.0167,-0.0041
303,0.3962,-0.2215,-7.5118,-0.0225,-0.0168,-0.0043
304,0.3867,-0.2131,-7.5262,-0.0244,-0.0157,-0.0045
305,0.3771,-0.182,-7.5022,-0.0241,-0.0156,-0.0047
306,0.3783,-0.2191,-7.5286,-0.0238,-0.0156,-0.0044
307,0.3831,-0.1891,-7.5058,-0.0237,-0.0163,-0.0036
308,0.3579,-0.1856,-7.5046,-0.024,-0.0169,-0.0041
309,0.3735,-0.1987,-7.5226,-0.0237,-0.0159,-0.0041
310,0.3759,-0.2011,-7.507,-0.0245,-0.0123,-0.0047
311,0.3879,-0.2035,-7.5393,-0.0237,-0.0167,-0.0043
312,0.3807,-0.1856,-7.5202,-0.024,-0.0161,-0.0052
313,0.3891,-0.1856,-7.525,-0.025,-0.016,-0.0045
314,0.4082,-0.1987,-7.5142,-0.0238,-0.0159,-0.0055
315,0.3903,-0.1987,-7.507,-0.0242,-0.0167,-0.0048
316,0.3711,-0.1975,-7.4903,-0.0242,-0.0167,-0.0037
317,0.3807,-0.1832,-7.5226,-0.0242,-0.016,-0.0043
318,0.3819,-0.2047,-7.5046,-0.0241,-0.0164,-0.0048
319,0.3663,-0.1939,-7.501,-0.023,-0.0157,-0.0048
320,0.3855,-0.182,-7.5334,-0.0246,-0.0167,-0.0044
321,0.3855,-0.2167,-7.5154,-0.0244,-0.0165,-0.004
322,0.401,-0.1879,-7.5046,-0.0238,-0.016,-0.0044
323,0.3687,-0.1915,-7.5477,-0.024,-0.0164,-0.0041
324,0.3795,-0.1856,-7.5118,-0.0242,-0.0167,-0.0052
325,0.3915,-0.1903,-7.501,-0.0237,-0.0169,-0.0049
326,0.3879,-0.2167,-7.5022,-0.0238,-0.016,-0.0045
327,0.3843,-0.1772,-7.501,-0.024,-0.0156,-0.004
328,0.3663,-0.1784,-7.5094,-0.0237,-0.0165,-0.0049
329,0.3735,-0.2035,-7.5046,-0.0242,-0.0159,-0.0044
330,0.3843,-0.1987,-7.4998,-0.0241,-0.0152,-0.0044
331,0.3759,-0.1903,-7.5094,-0.0248,-0.0153,-0.0045
332,0.3831,-0.2083,-7.5357,-0.024,-0.016,-0.0057
333,0.3938,-0.176,-7.5298,-0.025,-0.0171,-0.0052
334,0.3771,-0.1927,-7.5178,-0.0237,-0.0167,-0.0049
335,0.401,-0.2071,-7.4903,-0.0229,-0.0165,-0.0048
336,0.3855,-0.1891,-7.5022,-0.025,-0.0155,-0.0047
337,0.3819,-0.1927,-7.495,-0.0244,-0.0163,-0.0049
338,0.4034,-0.1891,-7.5118,-0.024,-0.0152,-0.0049
339,0.3855,-0.2143,-7.5286,-0.0246,-0.016,-0.0053
340,0.3807,-0.1963,-7.5022,-0.0248,-0.0164,-0.0049
341,0.3795,-0.1891,-7.5298,-0.0234,-0.0156,-0.0045
342,0.3819,-0.176,-7.4962,-0.0242,-0.0159,-0.0048
343,0.3891,-0.2071,-7.507,-0.0237,-0.0159,-0.0059
344,0.3903,-0.1867,-7.5238,-0.024,-0.016,-0.0044
345,0.3759,-0.176,-7.5286,-0.0248,-0.0167,-0.0047
346,0.3747,-0.1784,-7.507,-0.0248,-0.0169,-0.0048
347,0.3903,-0.1903,-7.4843,-0.025,-0.0163,-0.0056
348,0.3891,-0.1867,-7.5118,-0.0245,-0.0168,-0.0056
349,0.3819,-0.2035,-7.5357,-0.0244,-0.0167,-0.0039
350,0.3819,-0.1987,-7.5166,-0.0244,-0.0161,-0.0051
351,0.3819,-0.1927,-7.5082,-0.0242,-0.0169,-0.0044
352,0.3747,-0.1963,-7.5286,-0.0248,-0.0157,-0.0041
353,0.3998,-0.2143,-7.5369,-0.0238,-0.0175,-0.0049
354,0.3962,-0.1999,-7.5226,-0.0238,-0.0163,-0.0045
355,0.3831,-0.1987,-7.5262,-0.0236,-0.0157,-0.0049
356,0.3879,-0.1772,-7.5202,-0.0234,-0.0163,-0.0051
357,0.3938,-0.1903,-7.5142,-0.024,-0.0161,-0.0036
358,0.3663,-0.2119,-7.5166,-0.024,-0.0164,-0.0047
359,0.3974,-0.1784,-7.4843,-0.0238,-0.0163,-0.0052
360,0.3855,-0.2083,-7.501,-0.024,-0.0176,-0.0048
361,0.3639,-0.1975,-7.4998,-0.0236,-0.0175,-0.0049
362,0.3711,-0.1879,-7.4915,-0.0248,-0.0161,-0.0041
363,0.3843,-0.1939,-7.4891,-0.0245,-0.016,-0.0045
364,0.3879,-0.1772,-7.5142,-0.0236,-0.0156,-0.0051
365,0.3867,-0.2059,-7.513,-0.0234,-0.0164,-0.0048
366,0.3903,-0.1951,-7.4998,-0.0244,-0.0164,-0.0059
367,0.3675,-0.1939,-7.4891,-0.0241,-0.0163,-0.0055
368,0.3795,-0.1939,-7.531,-0.0236,-0.0159,-0.0051
369,0.3879,-0.1987,-7.5082,-0.0236,-0.0163,-0.0048
370,0.3891,-0.1903,-7.5154,-0.024,-0.0168,-0.0041
371,0.3687,-0.2047,-7.5609,-0.0241,-0.0165,-0.0049
372,0.401,-0.1975,-7.513,-0.0244,-0.0164,-0.0047
373,0.3915,-0.2179,-7.5346,-0.0241,-0.0167,-0.0047
374,0.395,-0.1808,-7.5262,-0.0237,-0.0163,-0.0055
375,0.3891,-0.1951,-7.5286,-0.0237,-0.016,-0.0051
376,0.413,-0.2011,-7.5202,-0.0246,-0.0163,-0.0047
377,0.3759,-0.2083,-7.5202,-0.0233,-0.0155,-0.0049
378,0.3855,-0.1915,-7.501,-0.0236,-0.0169,-0.0053
379,0.4094,-0.2071,-7.5154,-0.0234,-0.016,-0.0045
380,0.3747,-0.1939,-7.4915,-0.0244,-0.0172,-0.0047
