Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
9.927012872364596174e-02
1.016221084572199312e-01
9.376148880546328335e-02
9.059077226207938593e-02
9.571318589850580372e-02
9.277672876447155825e-02
8.844776514570774906e-02
6.980824157004097974e-02
6.223734097433247792e-02
6.012180728798482282e-02
5.296559266959134649e-02
5.044461604357022150e-02
4.142538602565934425e-02
2.760098952076649181e-02
1.810377236563716005e-02
1.101265536242991561e-02
6.961464014698405360e-03
3.095099964541344392e-03
-1.467403801454755623e-02
-2.734111746760208711e-02
-3.596798605706789942e-02
-3.525176045417981185e-02
-3.820481361361716816e-02
-4.623240085949449629e-02
-5.184051316707827262e-02
