Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
9.919438332069732689e-02
1.013566298812043354e-01
9.379878457388557411e-02
9.066652599553384761e-02
9.531718916302324429e-02
9.209779625239622458e-02
8.771237025798608866e-02
6.969532358509186731e-02
6.226127415518793035e-02
5.994222481666741653e-02
5.270031914995281647e-02
5.000687269365599458e-02
4.113743831131937839e-02
2.769832184134613309e-02
1.835546695535969844e-02
1.119748934164642613e-02
6.911099062979301003e-03
2.888741690131484303e-03
-1.428186403792866370e-02
-2.662521016111982219e-02
-3.530190610667174184e-02
-3.505961279441813239e-02
-3.821186786665226043e-02
-4.606541994232737219e-02
-5.156055433771512125e-02
