Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
9.819895456417454538e-02
9.905574466440589254e-02
9.306991129027601672e-02
8.999674768980005235e-02
9.188834885997083923e-02
8.739994397612227406e-02
8.272606441637972430e-02
6.850093572641920148e-02
6.177418758300572826e-02
5.835302661226892534e-02
5.098718979761476117e-02
4.732105723179567264e-02
3.930892199958221922e-02
2.812981289543239199e-02
1.972575761863033794e-02
1.244299669468097204e-02
7.047028465292258168e-03
2.128235170008882429e-03
-1.155085877744923585e-02
-2.201893084708467230e-02
-3.069048435043207623e-02
-3.297879360938907323e-02
-3.723797986335262988e-02
-4.425857881470646182e-02
-4.942646715185203959e-02
