Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
1.126662361688381270e-01
1.121899553374449132e-01
1.075842546552266549e-01
9.843033854308383401e-02
9.911804566503240599e-02
9.587780992180459927e-02
9.218114413923421402e-02
7.678573350198238112e-02
6.817442290029457341e-02
6.000837462779066989e-02
5.587800843510398741e-02
5.114822761227635906e-02
4.378410580334790581e-02
3.215843038615631005e-02
2.279407020769568665e-02
1.540842259330443310e-02
7.272277566166438986e-03
-3.098241158761540649e-03
-1.313650230958818797e-02
-2.062834400244746916e-02
-2.595876233457655724e-02
-2.734923161523003174e-02
-3.531923671040478746e-02
-3.958931275258809057e-02
-4.499727099563607252e-02
