# Time	RLS_Output	RLS_Error
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.002501250625312297e-04	0.000000000000000000e+00	0.000000000000000000e+00
1.000500250125062459e-03	0.000000000000000000e+00	0.000000000000000000e+00
1.500750375187593581e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.001000500250124919e-03	0.000000000000000000e+00	0.000000000000000000e+00
2.501250625312656257e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.001500750375187161e-03	0.000000000000000000e+00	0.000000000000000000e+00
3.501750875437718499e-03	0.000000000000000000e+00	0.000000000000000000e+00
4.002001000500249837e-03	0.000000000000000000e+00	0.000000000000000000e+00
4.502251125562781175e-03	0.000000000000000000e+00	0.000000000000000000e+00
5.002501250625312514e-03	0.000000000000000000e+00	0.000000000000000000e+00
5.502751375687843852e-03	0.000000000000000000e+00	0.000000000000000000e+00
6.003001500750374322e-03	0.000000000000000000e+00	0.000000000000000000e+00
6.503251625812905660e-03	0.000000000000000000e+00	0.000000000000000000e+00
7.003501750875436999e-03	0.000000000000000000e+00	0.000000000000000000e+00
7.503751875937968337e-03	0.000000000000000000e+00	0.000000000000000000e+00
8.004002001000499675e-03	0.000000000000000000e+00	0.000000000000000000e+00
8.504252126063030146e-03	0.000000000000000000e+00	0.000000000000000000e+00
9.004502251125562351e-03	0.000000000000000000e+00	0.000000000000000000e+00
9.504752376188092822e-03	0.000000000000000000e+00	0.000000000000000000e+00
1.000500250125062503e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.050525262631315550e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.100550275137568770e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.150575287643821817e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.200600300150074864e-02	0.000000000000000000e+00	0.000000000000000000e+00
1.250625312656328085e-02	0.000000000000000000e+00	3.828649190487589116e-01
1.300650325162581132e-02	8.575118919571765586e-02	3.115841956277007330e-01
1.350675337668834353e-02	1.684976693033129747e-01	2.432100466258988736e-01
1.400700350175087400e-02	2.150240817932465853e-01	2.109542808665040570e-01
1.450725362681340620e-02	2.240139477915207289e-01	2.161298526313311097e-01
1.500750375187593667e-02	3.529044158547350873e-01	1.012961147563132269e-01
1.550775387693846888e-02	3.768629222425973757e-01	9.128215922308496877e-02
1.600800400200099935e-02	3.877110010347026292e-01	9.426300789966396421e-02
1.650825412706352982e-02	3.587777712823815857e-01	1.369061262392218814e-01
1.700850425212606029e-02	3.730358952171436981e-01	1.362354659152070213e-01
1.750875437718859423e-02	4.182308797582494075e-01	1.045021641500762377e-01
1.800900450225112470e-02	4.293407403623712426e-01	1.067248806944701700e-01
1.850925462731365517e-02	4.608378433852520217e-01	8.842795628671940023e-02
1.900950475237618564e-02	4.680007049348524628e-01	9.432961461298461359e-02
1.950975487743871958e-02	4.943785380202970203e-01	8.087741596352299167e-02
2.001000500250125005e-02	4.805913853002763414e-01	1.074481252812224952e-01
2.051025512756378053e-02	4.330631699551487634e-01	1.676146620779652152e-01
2.101050525262631100e-02	4.555512979416652120e-01	1.576164989597004795e-01
2.151075537768884147e-02	4.816042055588323212e-01	1.439021148315207110e-01
2.201100550275137541e-02	5.013212598208784954e-01	1.363690952865836969e-01
2.251125562781390588e-02	5.305475333051052900e-01	1.191693585109123710e-01
2.301150575287643635e-02	5.412122881833622001e-01	1.203706719951476156e-01
2.351175587793896682e-02	5.352432316722749439e-01	1.380423978179391442e-01
2.401200600300149729e-02	5.777500824006795987e-01	1.070719270023429148e-01
2.451225612806403123e-02	5.755642914050080883e-01	1.206249592342996113e-01
2.501250625312656170e-02	4.898125588906361294e-01	2.175719868050060013e-01
2.551275637818909217e-02	5.471495462543933819e-01	1.712555832818084545e-01
2.601300650325162264e-02	4.961343670271740058e-01	2.331139132485057774e-01
2.651325662831415658e-02	4.325758117289131843e-01	3.073355081226294971e-01
2.701350675337668705e-02	5.335415825838965009e-01	2.168500321015671695e-01
2.751375687843921752e-02	5.574669184680360878e-01	2.032196578657333719e-01
2.801400700350174799e-02	5.267266017519498522e-01	2.440670603747882028e-01
2.851425712856427847e-02	5.506040633732347533e-01	2.301063124233586610e-01
2.901450725362681241e-02	5.986670351015327407e-01	1.917672329925049768e-01
2.951475737868934288e-02	6.574738049433150877e-01	1.424891324498571699e-01
3.001500750375187335e-02	6.723552439892428456e-01	1.369387862954124513e-01
3.051525762881440382e-02	6.811535401625790076e-01	1.372717019943731076e-01
3.101550775387693776e-02	6.506853744711342813e-01	1.766689432943978622e-01
3.151575787893946823e-02	7.143926516684757644e-01	1.216864001213978641e-01
3.201600800400199870e-02	6.993732895531936666e-01	1.452239998249444941e-01
3.251625812906452917e-02	7.226073843355093063e-01	1.302995423438710887e-01
3.301650825412705964e-02	7.376579788746548960e-01	1.233479324885058404e-01
3.351675837918959011e-02	8.550871413827357825e-01	1.380510174369853349e-02
3.401700850425212058e-02	7.710628541762948318e-01	1.055011200112949687e-01
3.451725862931465799e-02	7.947977246530887330e-01	8.922148511442717922e-02
3.501750875437718846e-02	8.327106177466836456e-01	5.854549081089410745e-02
3.551775887943971893e-02	8.766788011366050126e-01	2.159408203778223623e-02
3.601800900450224940e-02	9.154285065561567070e-01	-1.036070595490257151e-02
3.651825912956477987e-02	9.145794507594845468e-01	-2.940268143274638035e-03
3.701850925462731035e-02	9.555009420070237347e-01	-3.751553580052524595e-02
3.751875937968984082e-02	9.837894471683151787e-01	-5.968454319888416570e-02
3.801900950475237129e-02	9.935597707857577454e-01	-6.356360628625201681e-02
3.851925962981490176e-02	1.012884733265771775e+00	-7.722700050407338423e-02
3.901950975487743917e-02	1.028074926369677566e+00	-8.698671591884821197e-02
3.951975987993996964e-02	1.038901115610816550e+00	-9.261485927389689898e-02
4.002001000500250011e-02	1.024975734470009892e+00	-7.372514787355910482e-02
4.052026013006503058e-02	1.068068029485109260e+00	-1.120880543556634912e-01
4.102051025512756105e-02	1.077235343083689845e+00	-1.167620892213958594e-01
4.152076038019009152e-02	1.069420058097309223e+00	-1.046907450610654600e-01
4.202101050525262199e-02	1.116653789694204368e+00	-1.479066882127108018e-01
4.252126063031515246e-02	1.153679701744031894e+00	-1.811540748672207934e-01
4.302151075537768293e-02	1.180236605977197817e+00	-2.041726499825785579e-01
4.352176088044022034e-02	1.220253442383947284e+00	-2.408922274524608609e-01
4.402201100550275081e-02	1.242919284601646801e+00	-2.605026952776819948e-01
4.452226113056528128e-02	1.264381956642290694e+00	-2.791526320925673543e-01
4.502251125562781175e-02	1.288371772040614704e+00	-3.005730461266885589e-01
4.552276138069034223e-02	1.368621694562550895e+00	-3.784975357417417197e-01
