Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
1.114028399610293013e-01
1.109470650098215022e-01
1.075201020977203242e-01
9.700837861622658986e-02
9.661285934703714440e-02
9.377458793785842239e-02
8.969215165624068453e-02
7.571523548765608791e-02
6.892898880726662514e-02
6.080423134671460172e-02
5.745766103647160367e-02
5.182036066646684286e-02
4.479356491718210903e-02
3.333473499193079226e-02
2.393980360709213259e-02
1.658023756185246153e-02
7.540230983335736818e-03
-3.037163103176503207e-03
-1.140885310242457581e-02
-1.782320619792081631e-02
-2.306151542670412460e-02
-2.582150492462539221e-02
-3.535727558612188764e-02
-3.875565680736063612e-02
-4.393226593138989389e-02
