Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
1.185767509766856698e+01
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
1.900438245260244186e-02
