Weights_0,Weights_1,Weights_2,Weights_3,Weights_4,Weights_5,Weights_6,Weights_7,Weights_8,Weights_9,Weights_10,Weights_11,Weights_12,Weights_13,Weights_14,Weights_15,Weights_16,Weights_17,Weights_18,Weights_19,Weights_20,Weights_21,Weights_22,Weights_23,Weights_24
9.927149832568823995e-02
1.016270629903082562e-01
9.376044006407327491e-02
9.058888332636126639e-02
9.572047130783052638e-02
9.278969012395286986e-02
8.846183319966814673e-02
6.981024773178827469e-02
6.223662307142117239e-02
6.012508510970911157e-02
5.297071230092874339e-02
5.045310576961718058e-02
4.143093130856578821e-02
2.759902285133185654e-02
1.809881403069849015e-02
1.100911914184497277e-02
6.962628175228668601e-03
3.099290381196167718e-03
-1.468151388821931601e-02
-2.735491154985153495e-02
-3.598068184841368006e-02
-3.525512544360954320e-02
-3.820428676765005166e-02
-4.623536825401239336e-02
-5.184584934396965772e-02
